PXD;RAW;Useable;cell_line;disease;tissue_type;treatment;sub_cell
PXD003594;b1369p65_PP6_R.RAW;no;MCF7;;;;
PXD003594;b1369p65_PP7.RAW;no;MCF7;;;;
PXD003594;b1369p65_PP7_R.RAW;no;MCF7;;;;
PXD003594;b1369p65_PP8.RAW;no;MCF7;;;;
PXD003594;b1369p65_PP8_R.RAW;no;MCF7;;;;
;;;;;;;
PXD008996;A431_01uM_DON_1_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_01uM_DON_1_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_01uM_DON_2_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_01uM_DON_2_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_01uM_DON_3_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_01uM_DON_3_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_10uM_DON_1_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_10uM_DON_1_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_10uM_DON_2_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_10uM_DON_2_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_10uM_DON_3_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_10uM_DON_3_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_1uM_DON_1_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_1uM_DON_1_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_1uM_DON_2_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_1uM_DON_2_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_1uM_DON_3_1.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_1uM_DON_3_2.raw;yes;A431;Skin squamous cell carcinoma;skin;deoxynivalenol;
PXD008996;A431_control_1_1.raw;yes;A431;Skin squamous cell carcinoma;skin;;
PXD008996;A431_control_1_2.raw;yes;A431;Skin squamous cell carcinoma;skin;;
PXD008996;A431_control_2_1.raw;yes;A431;Skin squamous cell carcinoma;skin;;
PXD008996;A431_control_2_2.raw;yes;A431;Skin squamous cell carcinoma;skin;;
PXD008996;A431_control_3_1.raw;yes;A431;Skin squamous cell carcinoma;skin;;
PXD008996;A431_control_3_2.raw;yes;A431;Skin squamous cell carcinoma;skin;;
;;;;;;;
PXD006035;161021_deSDS_Digested_cells_1SDS_01_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_01_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_02_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_02_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_03_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_03_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_04_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_04_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_05_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_05_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_06_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_06_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_07_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_07_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_08_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_08_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_09_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_09_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_10_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_10_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_11_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_11_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_12_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_12_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_13_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_13_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_14_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_14_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_15_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_15_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_16_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_16_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_17_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_17_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_18_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_18_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_19_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_19_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_20_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_20_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_21_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_21_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_22_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_22_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_23_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;161021_deSDS_Digested_cells_1SDS_23_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_01_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_01_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_02_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_02_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_03_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_03_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_04_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_04_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_05_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_05_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_06_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_06_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_07_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_07_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_08_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_08_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_09_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_09_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_10_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_10_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_11_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_11_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_12_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_12_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_13_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_13_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_14_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_14_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_15_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_15_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_16_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_16_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_17_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_17_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_18_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_18_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_19_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_19_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_20_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_20_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_21_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_21_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_22_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_22_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_23_A.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;170322_HEK_RP_23_B.raw;yes;HEK293;healthy;fetal kidney;;HEK293F
PXD006035;RP_Promix15_01.RAW;no;;;;;
PXD006035;RP_Promix16_02.RAW;no;;;;;
PXD006035;RP_Promix17_03.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G70_promix_1uL_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G70_promix_1uL_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_1SDS_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_1SDS_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_1SDS_03.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_2SDS_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_2SDS_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_2SDS_03.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_5SDS_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_5SDS_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0_5SDS_03.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0SDS_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0SDS_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_0SDS_03.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_1SDS_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_1SDS_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_1SDS_03.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_promix_1ul_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_promix_1ul_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G75_promix_1ul_03.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G80_promix_1ul_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G80_promix_1ul_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G85_promix_1ul_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G85_promix_1ul_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G85_promix_1ul_03.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G90_promix_1ul_01.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G90_promix_1ul_02.RAW;no;;;;;
PXD006035;WCX_2Traps200um_G90_promix_1ul_03.RAW;no;;;;;
;;;;;;;
PXD008719;HMF_TGFB_1a.raw;no;;;;;
PXD008719;HMF_TGFB_1b.raw;no;;;;;
PXD008719;HMF_TGFB_2a.raw;no;;;;;
PXD008719;HMF_TGFB_2b.raw;no;;;;;
PXD008719;HMF_TGFB_3a.raw;no;;;;;
PXD008719;HMF_TGFB_3b.raw;no;;;;;
PXD008719;HMF_TGFB_curcumin_1a.raw;no;;;;;
PXD008719;HMF_TGFB_curcumin_1b.raw;no;;;;;
PXD008719;HMF_TGFB_curcumin_2a.raw;no;;;;;
PXD008719;HMF_TGFB_curcumin_2b.raw;no;;;;;
PXD008719;HMF_TGFB_curcumin_3a.raw;no;;;;;
PXD008719;HMF_TGFB_curcumin_3b.raw;no;;;;;
PXD008719;MCF7_1a.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_1b.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_2a.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_2b.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_3a.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_3b.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_cc_HMF_TGFB_1a.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_1b.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_2a.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_2b.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_3a.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_3b.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_curcumin_1a.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_curcumin_1b.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_curcumin_2a.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_curcumin_2b.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_curcumin_3a.raw;no;;;;;
PXD008719;MCF7_cc_HMF_TGFB_curcumin_3b.raw;no;;;;;
PXD008719;MCF7_curcumin_1a.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_curcumin_1b.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_curcumin_2a.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_curcumin_2b.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_curcumin_3a.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;MCF7_curcumin_3b.raw;yes;MCF7;adenocarcinoma;breast;;
PXD008719;ZR751_1a.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_1b.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_2a.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_2b.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_3a.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_3b.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_cc_HMF_TGFB_1a.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_1b.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_2a.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_2b.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_3a.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_3b.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_curcumin_1a.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_curcumin_1b.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_curcumin_2a.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_curcumin_2b.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_curcumin_3a.raw;no;;;;;
PXD008719;ZR751_cc_HMF_TGFB_curcumin_3b.raw;no;;;;;
PXD008719;ZR751_curcumin_1a.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_curcumin_1b.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_curcumin_2a.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_curcumin_2b.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_curcumin_3a.raw;yes;ZR751;ductal carcinoma;breast;;
PXD008719;ZR751_curcumin_3b.raw;yes;ZR751;ductal carcinoma;breast;;
;;;;;;;
PXD006591;JVM-13_cyt_1a.raw;yes;JVM13;mantle cell lymphoma;blood;;
PXD006591;JVM-13_cyt_1b.raw;yes;JVM13;mantle cell lymphoma;blood;;
PXD006591;JVM-13_cyt_2a.raw;yes;JVM13;mantle cell lymphoma;blood;;
PXD006591;JVM-13_cyt_2b.raw;yes;JVM13;mantle cell lymphoma;blood;;
PXD006591;JVM-13_cyt_3a.raw;yes;JVM13;mantle cell lymphoma;blood;;
PXD006591;JVM-13_cyt_3b.raw;yes;JVM13;mantle cell lymphoma;blood;;
;;;;;;;
PXD003406;HUVEC_cyt_con_3b.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_6a.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_5b_4.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_2a.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_1a_4.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_3a.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_1b_4.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_5a_1.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_4a.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_5b_1.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_1b_3.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_1a_2.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_1a_1.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_1b_1.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_7b.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_5b_2.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_1b_2.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_5a_3.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_1a_3.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_5a_2.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_7a.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_5b_3.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_2b.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_5a_4.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_6b.raw;yes;HUVEC;healthy;umbilical vein;;
PXD003406;HUVEC_cyt_con_4b.raw;yes;HUVEC;healthy;umbilical vein;;
;;;;;;;
PXD003407;HUVEC_cyt_stim_1b_1.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_1a_3.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_4a.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_6b.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_3b.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_5a_1.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_5b_1.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_5a_3.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_7a.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_1a_4.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_1b_2.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_5b_2.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_1b_4.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_5b_4.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_7b.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_2b.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_1b_3.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_1a_1.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_5a_2.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_5b_3.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_4b.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_5a_4.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_1a_2.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_2a.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_3a.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
PXD003407;HUVEC_cyt_stim_6a.raw;yes;HUVEC;healthy;umbilical vein;IL-1b;
;;;;;;;
PXD001327;ZR_con_1d_130618_cyt2.raw;yes;ZR751;ductal carcinoma;breast;;
PXD001327;ZR_con_1d_130618_cyt1.raw;yes;ZR751;ductal carcinoma;breast;;
PXD001327;ZR_con_1d_130618_cyt4.raw;yes;ZR751;ductal carcinoma;breast;;
PXD001327;ZR_con_1d_130618_cyt2b.raw;yes;ZR751;ductal carcinoma;breast;;
PXD001327;ZR_con_1d_130618_cyt3.raw;yes;ZR751;ductal carcinoma;breast;;
PXD001327;ZR_con_1d_130618_cyt1b.raw;yes;ZR751;ductal carcinoma;breast;;
PXD001327;ZR_con_1d_130618_cyt4b.raw;yes;ZR751;ductal carcinoma;breast;;
PXD001327;ZR_con_1d_130618_cyt3b.raw;yes;ZR751;ductal carcinoma;breast;;
;;;;;;;
PXD002057;130327_o2_01_hu_C1_2hr.raw;yes;SKBR3;adenocarcinoma;breast;;AZD8931 resistant
PXD002057;130327_o2_02_hu_P1_2hr.raw;yes;SKBR3;adenocarcinoma;breast;;
PXD002057;130327_o2_03_hu_C2_2hr.raw;yes;SKBR3;adenocarcinoma;breast;;AZD8931 resistant
PXD002057;130327_o2_04_hu_P2_2hr.raw;yes;SKBR3;adenocarcinoma;breast;;
PXD002057;130327_o2_05_hu_C3_2hr.raw;yes;SKBR3;adenocarcinoma;breast;;AZD8931 resistant
PXD002057;130327_o2_06_hu_P3_2hr.raw;yes;SKBR3;adenocarcinoma;breast;;
;;;;;;;
PXD004824;qExHF01_02580.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD004824;qExHF01_02581.raw;no;;;;;
PXD004824;qExHF01_02582.raw;no;;;;;
PXD004824;qExHF01_02583.raw;no;;;;;
PXD004824;qExHF01_02584.raw;no;;;;;
PXD004824;qExHF01_02585.raw;no;;;;;
PXD004824;qExHF01_02586.raw;no;;;;;
PXD004824;qExHF01_02587.raw;no;;;;;
PXD004824;qExHF01_02588.raw;no;;;;;
PXD004824;qExHF01_02590.raw;no;;;;;
PXD004824;qExHF01_02591.raw;no;;;;;
PXD004824;qExHF01_02592.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD004824;qExHF01_02593.raw;no;;;;;
PXD004824;qExHF01_02594.raw;no;;;;;
PXD004824;qExHF01_02595.raw;no;;;;;
