PXD;RAW;Useable;cell_line;disease;tissue_type;treatment;sub_cell;pool_id;
PXD000612;20120224_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_FT1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120224_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_FT2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120224_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_FT3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_Fr1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_Fr2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_Fr3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_Fr4.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_Fr5.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_Fr6.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_FT1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_FT2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120225_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep2_FT3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_Fr1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_Fr2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_Fr3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_Fr4.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_Fr5.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_Fr6.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_FT1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_FT2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120227_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep3_FT3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120302_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep1_pH11.raw;yes;HeLa;;;EGF5;HeLa S3;11;
PXD000612;20120302_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep1_pH3.raw;yes;HeLa;;;EGF5;HeLa S3;11;
PXD000612;20120302_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep1_pH4.raw;yes;HeLa;;;EGF5;HeLa S3;11;
PXD000612;20120302_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep1_pH5.raw;yes;HeLa;;;EGF5;HeLa S3;11;
PXD000612;20120302_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep1_pH6.raw;yes;HeLa;;;EGF5;HeLa S3;11;
PXD000612;20120302_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep1_pH8.raw;yes;HeLa;;;EGF5;HeLa S3;11;
PXD000612;20120303_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep2_pH11.raw;yes;HeLa;;;EGF5;HeLa S3;12;
PXD000612;20120303_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep2_pH3.raw;yes;HeLa;;;EGF5;HeLa S3;12;
PXD000612;20120303_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep2_pH4.raw;yes;HeLa;;;EGF5;HeLa S3;12;
PXD000612;20120303_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep2_pH5.raw;yes;HeLa;;;EGF5;HeLa S3;12;
PXD000612;20120303_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep2_pH6.raw;yes;HeLa;;;EGF5;HeLa S3;12;
PXD000612;20120303_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep2_pH8.raw;yes;HeLa;;;EGF5;HeLa S3;12;
PXD000612;20120304_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep3_pH11.raw;yes;HeLa;;;EGF5;HeLa S3;13;
PXD000612;20120304_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep3_pH3.raw;yes;HeLa;;;EGF5;HeLa S3;13;
PXD000612;20120304_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep3_pH4.raw;yes;HeLa;;;EGF5;HeLa S3;13;
PXD000612;20120304_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep3_pH5.raw;yes;HeLa;;;EGF5;HeLa S3;13;
PXD000612;20120304_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep3_pH6.raw;yes;HeLa;;;EGF5;HeLa S3;13;
PXD000612;20120304_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep3_pH8.raw;yes;HeLa;;;EGF5;HeLa S3;13;
PXD000612;20120308_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep4_pH11.raw;yes;HeLa;;;EGF5;HeLa S3;14;
PXD000612;20120308_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep4_pH3.raw;yes;HeLa;;;EGF5;HeLa S3;14;
PXD000612;20120308_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep4_pH4.raw;yes;HeLa;;;EGF5;HeLa S3;14;
PXD000612;20120308_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep4_pH5.raw;yes;HeLa;;;EGF5;HeLa S3;14;
PXD000612;20120308_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep4_pH6.raw;yes;HeLa;;;EGF5;HeLa S3;14;
PXD000612;20120308_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF5_rep4_pH8.raw;yes;HeLa;;;EGF5;HeLa S3;14;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_Fr1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_Fr2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_Fr3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_Fr4.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_Fr5.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_Fr6.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_FT1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_FT2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120309_EXQ5_KiSh_SA_LabelFree_HeLa_Phospho_EGF_rep4_FT3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH11.raw;yes;HeLa;;;EGF15;HeLa S3;15;
PXD000612;20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH3.raw;yes;HeLa;;;EGF15;HeLa S3;15;
PXD000612;20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH4.raw;yes;HeLa;;;EGF15;HeLa S3;15;
PXD000612;20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH5.raw;yes;HeLa;;;EGF15;HeLa S3;15;
PXD000612;20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH6.raw;yes;HeLa;;;EGF15;HeLa S3;15;
PXD000612;20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH8.raw;yes;HeLa;;;EGF15;HeLa S3;15;
PXD000612;20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH11.raw;yes;HeLa;;;EGF15;HeLa S3;16;
PXD000612;20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH3.raw;yes;HeLa;;;EGF15;HeLa S3;16;
PXD000612;20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH4.raw;yes;HeLa;;;EGF15;HeLa S3;16;
PXD000612;20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH5.raw;yes;HeLa;;;EGF15;HeLa S3;16;
PXD000612;20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH6.raw;yes;HeLa;;;EGF15;HeLa S3;16;
PXD000612;20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH8.raw;yes;HeLa;;;EGF15;HeLa S3;16;
PXD000612;20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH11.raw;yes;HeLa;;;EGF15;HeLa S3;17;
PXD000612;20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH3.raw;yes;HeLa;;;EGF15;HeLa S3;17;
PXD000612;20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH4.raw;yes;HeLa;;;EGF15;HeLa S3;17;
PXD000612;20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH5.raw;yes;HeLa;;;EGF15;HeLa S3;17;
PXD000612;20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH6.raw;yes;HeLa;;;EGF15;HeLa S3;17;
PXD000612;20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH8.raw;yes;HeLa;;;EGF15;HeLa S3;17;
PXD000612;20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH11.raw;yes;HeLa;;;EGF15;HeLa S3;18;
PXD000612;20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH3.raw;yes;HeLa;;;EGF15;HeLa S3;18;
PXD000612;20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH4.raw;yes;HeLa;;;EGF15;HeLa S3;18;
PXD000612;20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH5.raw;yes;HeLa;;;EGF15;HeLa S3;18;
PXD000612;20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH6.raw;yes;HeLa;;;EGF15;HeLa S3;18;
PXD000612;20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH8.raw;yes;HeLa;;;EGF15;HeLa S3;18;
PXD000612;20120323_EXQ5_KiSh_SA_LabelFree_HeLa_pY_pervandate_rep1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH11.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;19;
PXD000612;20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH3.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;19;
PXD000612;20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH4.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;19;
PXD000612;20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH5.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;19;
PXD000612;20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH6.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;19;
PXD000612;20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH8.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;19;
PXD000612;20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH11.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;20;
PXD000612;20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH3.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;20;
PXD000612;20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH4.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;20;
PXD000612;20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH5.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;20;
PXD000612;20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH6.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;20;
PXD000612;20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH8.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;20;
PXD000612;20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH11.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;21;
PXD000612;20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH3.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;21;
PXD000612;20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH4.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;21;
PXD000612;20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH5.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;21;
PXD000612;20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH6.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;21;
PXD000612;20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH8.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;21;
PXD000612;20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH11.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;22;
PXD000612;20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH3.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;22;
PXD000612;20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH4.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;22;
PXD000612;20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH5.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;22;
PXD000612;20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH6.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;22;
PXD000612;20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH8.raw;yes;HeLa;;;Pervanadate/Calyculin;HeLa S3;22;
PXD000612;20120413_EXQ5_KiSh_SA_LabelFree_HeLa_pY_pervandate_rep2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120413_EXQ5_KiSh_SA_LabelFree_HeLa_pY_pervandate_rep3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120413_EXQ5_KiSh_SA_LabelFree_HeLa_pY_pervandate_rep4.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120414_EXQ5_KiSh_SA_LabelFree_HeLa_pY_control_rep4.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120414_EXQ5_KiSh_SA_LabelFree_HeLa_pY_control_rep5.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120414_EXQ5_KiSh_SA_LabelFree_HeLa_pY_control_rep6.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120415_EXQ5_KiSh_SA_LabelFree_HeLa_pY_EGF5_rep1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120415_EXQ5_KiSh_SA_LabelFree_HeLa_pY_EGF5_rep2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120415_EXQ5_KiSh_SA_LabelFree_HeLa_pY_EGF5_rep3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120415_EXQ5_KiSh_SA_LabelFree_HeLa_pY_EGF5_rep4.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120415_EXQ5_KiSh_SA_LabelFree_HeLa_pY_Noco_rep1.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120415_EXQ5_KiSh_SA_LabelFree_HeLa_pY_Noco_rep2.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120415_EXQ5_KiSh_SA_LabelFree_HeLa_pY_Noco_rep3.raw;no;HeLa;;;;HeLa S3;;
PXD000612;20120415_EXQ5_KiSh_SA_LabelFree_HeLa_pY_Noco_rep4.raw;no;HeLa;;;;HeLa S3;;
PXD002117;A10-07080.raw;yes;U2OS;;;;;/;
PXD002117;A10-07081.raw;yes;U2OS;;;;;/;
PXD002117;A10-07082.raw;yes;U2OS;;;;;/;
PXD002117;A10-07083.raw;yes;U2OS;;;;;/;
PXD002117;A10-07085.raw;yes;U2OS;;;;;/;
PXD002117;A10-07086.raw;yes;U2OS;;;;;/;
PXD002117;A10-07087.raw;yes;U2OS;;;;;/;
PXD002117;A10-07088.raw;yes;U2OS;;;;;/;
PXD002117;A10-07090.raw;yes;U2OS;;;;;/;
PXD002117;A10-07091.raw;yes;U2OS;;;;;/;
PXD002117;A10-07092.raw;yes;U2OS;;;;;/;
PXD002117;A10-07093.raw;yes;U2OS;;;;;/;
PXD002117;A10-07095.raw;yes;U2OS;;;;;/;
PXD002117;A10-07096.raw;yes;U2OS;;;;;/;
PXD002117;A10-07097.raw;yes;U2OS;;;;;/;
PXD002117;A10-07099.raw;yes;U2OS;;;;;/;
PXD002117;A10-07100.raw;yes;U2OS;;;;;/;
PXD002117;A10-07101.raw;yes;U2OS;;;;;/;
PXD006653;160122_iho_A4_2D_cell.RAW;yes;MSC;;;activated;;;
PXD006653;160122_iho_A4_3D_cell.RAW;yes;MSC;;;actviated;spheroid;;
PXD006653;160122_iho_N5_2D_cell.RAW;yes;MSC;;;;;;
PXD006653;160122_iho_N5_3D_cell.RAW;yes;MSC;;;;spheroid;;
PXD001511;A13-01201.raw;yes;HEK293;;;;;;
PXD001511;A13-01202.raw;yes;HEK293;;;;;;
PXD001511;A13-01203.raw;yes;HEK293;;;;;;
PXD001511;A13-01210.raw;yes;HEK293;;;;;;
PXD001511;A13-01211.raw;yes;HEK293;;;;;;
PXD001511;A13-01212.raw;yes;HEK293;;;;;;
PXD001511;A13-01214.raw;yes;HEK293;;;;;;
PXD001511;A13-01215.raw;yes;HEK293;;;;;;
PXD001511;A13-01216.raw;yes;HEK293;;;;;;
PXD001511;A13-01218.raw;yes;HEK293;;;;;;
PXD001511;A13-01219.raw;yes;HEK293;;;;;;
PXD001511;A13-01220.raw;yes;HEK293;;;;;;
PXD001511;A13-01222.raw;yes;HEK293;;;;;;
PXD001511;A13-01223.raw;yes;HEK293;;;;;;
PXD001511;A13-01224.raw;yes;HEK293;;;;;;
PXD001511;A13-03223.raw;no;;;;;;;
PXD001511;A13-03224.raw;no;;;;;;;
PXD001511;A13-03225.raw;no;;;;;;;
PXD001511;A13-03228.raw;no;;;;;;;
PXD001511;A13-03229.raw;no;;;;;;;
PXD001511;A13-03233.raw;no;;;;;;;
PXD001511;A13-03234.raw;no;;;;;;;
PXD001511;A13-03235.raw;no;;;;;;;
PXD001511;A13-03239.raw;no;;;;;;;
PXD001511;A13-03240.raw;no;;;;;;;
PXD001511;A13-03243.raw;no;;;;;;;
PXD001511;A13-03244.raw;no;;;;;;;
PXD001511;A13-03245.raw;no;;;;;;;
PXD001511;A13-03247.raw;no;;;;;;;
PXD001511;A13-03249.raw;no;;;;;;;
PXD001511;A13-03251.raw;no;;;;;;;
PXD001511;A13-03252.raw;no;;;;;;;
PXD001511;A13-03253.raw;no;;;;;;;
PXD001511;A15-03059.raw;yes;HEK293;;;;;;
PXD001511;A15-03060.raw;yes;HEK293;;;;;;
PXD001511;A15-03061.raw;yes;HEK293;;;;;;
PXD001511;A15-03063.raw;yes;HEK293;;;;;;
PXD001511;A15-03064.raw;yes;HEK293;;;;;;
PXD001511;A15-03065.raw;yes;HEK293;;;;;;
PXD001511;A15-03067.raw;yes;HEK293;;;;;;
PXD001511;A15-03068.raw;yes;HEK293;;;;;;
PXD001511;A15-03069.raw;yes;HEK293;;;;;;
PXD001511;A15-03071.raw;yes;HEK293;;;;;;
PXD001511;A15-03072.raw;yes;HEK293;;;;;;
PXD001511;A15-03073.raw;yes;HEK293;;;;;;
PXD001511;A15-03125.raw;no;;;;;;;
PXD001511;A15-03126.raw;no;;;;;;;
PXD001511;A15-03127.raw;no;;;;;;;
PXD001511;A15-03129.raw;no;;;;;;;
PXD001511;A15-03130.raw;no;;;;;;;
PXD001511;A15-03131.raw;no;;;;;;;
PXD001511;A15-03138.raw;no;;;;;;;
PXD001511;A15-03139.raw;no;;;;;;;
PXD001511;A15-03140.raw;no;;;;;;;
PXD001511;A15-03142.raw;no;;;;;;;
PXD001511;A15-03144.raw;no;;;;;;;
PXD001511;A15-03164.raw;no;;;;;;;
PXD001668;C1C_01.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1C_02.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1C_03.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1C_04.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1C_05.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1C_06.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1C_07.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1C_08.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1N_01.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1N_02.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1N_03.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1N_04.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1N_05.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1N_06.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1N_07.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C1N_08.RAW;yes;SHSY5Y;;;;;1;
PXD001668;C2C_01.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2C_02.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2C_03.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2C_04.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2C_05.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2C_06.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2C_07.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2C_08.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2N_01.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2N_02.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2N_03.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2N_04.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2N_05.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2N_06.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2N_07.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C2N_08.RAW;yes;SHSY5Y;;;;;2;
PXD001668;C3C_01.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3C_02.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3C_03.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3C_04.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3C_05.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3C_06.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3C_07.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3C_08.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3N_01.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3N_02.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3N_03.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3N_04.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3N_05.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3N_06.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3N_07.RAW;yes;SHSY5Y;;;;;3;
PXD001668;C3N_08.RAW;yes;SHSY5Y;;;;;3;
PXD001668;T1C_01.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1C_02.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1C_03.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1C_04.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1C_05.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1C_06.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1C_07.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1C_08.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1N_01.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1N_02.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1N_03.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1N_04.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1N_05.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1N_06.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1N_07.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T1N_08.RAW;yes;SHSY5Y;;;TDP43 KO;;4;
PXD001668;T2C_01.RAW;yes;SHSY5Y;;;TDP43 KO;;5;
PXD001668;T2C_02.RAW;yes;SHSY5Y;;;TDP43 KO;;5;
PXD001668;T2C_03.RAW;yes;SHSY5Y;;;TDP43 KO;;5;
PXD001668;T2C_04.RAW;yes;SHSY5Y;;;TDP43 KO;;5;
PXD001668;T2C_05.RAW;yes;SHSY5Y;;;TDP43 KO;;5;
