PXD;RAW;cell_line;valid;treated;comment;disease;tissue_type
PXD008719;ZR751_cc_HMF_TGFB_3b.raw;ZR751 CAF coculture;yes/no;no;;breast carcinoma;breast
PXD008719;ZR751_cc_HMF_TGFB_curcumin_1a.raw;ZR751 CAF coculture;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_cc_HMF_TGFB_curcumin_1b.raw;ZR751 CAF coculture;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_cc_HMF_TGFB_curcumin_2a.raw;ZR751 CAF coculture;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_cc_HMF_TGFB_curcumin_2b.raw;ZR751 CAF coculture;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_cc_HMF_TGFB_curcumin_3a.raw;ZR751 CAF coculture;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_cc_HMF_TGFB_curcumin_3b.raw;ZR751 CAF coculture;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_curcumin_1a.raw;ZR751;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_curcumin_1b.raw;ZR751;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_curcumin_2a.raw;ZR751;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_curcumin_2b.raw;ZR751;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_curcumin_3a.raw;ZR751;yes/no;curcumin;;breast carcinoma;breast
PXD008719;ZR751_curcumin_3b.raw;ZR751;yes/no;curcumin;;breast carcinoma;breast
;;;;;;;
PXD008035;KOCR01F-14_150604170430.raw;U87MG;no;;secretome profiling;;
PXD008035;KOCR01F-14_150606122107.raw;U87MG;no;;;;
PXD008035;KOCR01F-14.raw;U87MG;no;;;;
PXD008035;KOCR01F-15_150604180028.raw;U87MG;no;;;;
PXD008035;KOCR01F-15_150606131707.raw;U87MG;no;;;;
PXD008035;KOCR01F-15.raw;U87MG;no;;;;
PXD008035;KOCR01F-16_150604201830.raw;U87MG;no;;;;
PXD008035;KOCR01F-16_150606153508.raw;U87MG;no;;;;
PXD008035;KOCR01F-16.raw;U87MG;no;;;;
PXD008035;KOCR01F-17_150604223635.raw;U87MG;no;;;;
PXD008035;KOCR01F-17.raw;U87MG;no;;;;
PXD008035;KOCR01F-18_150604005813.raw;U87MG;no;;;;
PXD008035;KOCR01F-18_150605005438.raw;U87MG;no;;;;
PXD008035;KOCR01F-18_150605201502.raw;U87MG;no;;;;
PXD008035;KOCR01F-18.raw;U87MG;no;;;;
PXD008035;KOCR01F-19_150604144627.raw;U87MG;no;;;;
PXD008035;KOCR01F-19_150605031241.raw;U87MG;no;;;;
PXD008035;KOCR01F-19_150606100306.raw;U87MG;no;;;;
PXD008035;KOCR01F-19.raw;U87MG;no;;;;
PXD008035;KOCR01F-20_150603202151.raw;U87MG;no;;;;
PXD008035;KOCR01F-20_150605053044.raw;U87MG;no;;;;
PXD008035;KOCR01F-20_150605153858.raw;U87MG;no;;;;
PXD008035;KOCR01F-20.raw;U87MG;no;;;;
PXD008035;KOCR01F-21_150604031617.raw;U87MG;no;;;;
PXD008035;KOCR01F-21_150605074847.raw;U87MG;no;;;;
PXD008035;KOCR01F-21_150605223303.raw;U87MG;no;;;;
PXD008035;KOCR01F-21.raw;U87MG;no;;;;
PXD008035;KOCR01F-22_150604075217.raw;U87MG;no;;;;
PXD008035;KOCR01F-22_150605100652.raw;U87MG;no;;;;
PXD008035;KOCR01F-22_150606030905.raw;U87MG;no;;;;
PXD008035;KOCR01F-22.raw;U87MG;no;;;;
PXD008035;KOCR01F-23_150604122824.raw;U87MG;no;;;;
PXD008035;KOCR01F-23_150605122455.raw;U87MG;no;;;;
PXD008035;KOCR01F-23_150606074505.raw;U87MG;no;;;;
PXD008035;KOCR01F-23.raw;U87MG;no;;;;
PXD008035;KOCR01F-24_150605144258.raw;U87MG;no;;;;
PXD008035;KOCR01F-24.raw;U87MG;no;;;;
PXD008035;KOCR01F-26_150605175700.raw;U87MG;no;;;;
PXD008035;KOCR01F-26.raw;U87MG;no;;;;
PXD008035;KOCR01F-29_150606005105.raw;U87MG;no;;;;
PXD008035;KOCR01F-29.raw;U87MG;no;;;;
PXD008035;KOCR01F-31_150606052704.raw;U87MG;no;;;;
PXD008035;KOCR01F-31.raw;U87MG;no;;;;
;;;;;;;
PXD002057;130327_o2_01_hu_C1_2hr.raw;SKBR3;yes/no;AZD8931-resistant;medication study;breast adenocarcinoma;breast
PXD002057;130327_o2_02_hu_P1_2hr.raw;SKBR3;yes;no;medication study;breast adenocarcinoma;breast
PXD002057;130327_o2_03_hu_C2_2hr.raw;SKBR3;yes/no;AZD8931-resistant;medication study;breast adenocarcinoma;breast
PXD002057;130327_o2_04_hu_P2_2hr.raw;SKBR3;yes;no;medication study;breast adenocarcinoma;breast
PXD002057;130327_o2_05_hu_C3_2hr.raw;SKBR3;yes/no;AZD8931-resistant;medication study;breast adenocarcinoma;breast
PXD002057;130327_o2_06_hu_P3_2hr.raw;SKBR3;yes;no;medication study;breast adenocarcinoma;breast
;;;;;;;
PXD004824;qExHF01_02580.raw;C1;no;;;;
PXD004824;qExHF01_02581.raw;C2;no;;;;
PXD004824;qExHF01_02582.raw;C3;no;;;;
PXD004824;qExHF01_02583.raw;D1;no;;;;
PXD004824;qExHF01_02584.raw;D2;no;;;;
PXD004824;qExHF01_02585.raw;D3;no;;;;
PXD004824;qExHF01_02586.raw;HeLa;yes;no;sample annotation based on order in table S1 of https://pubs.acs.org/doi/10.1021/acs.jproteome.7b00427;HPV-related endocervical adenocarcinoma;Uterus, cervix
PXD004824;qExHF01_02587.raw;HeLa;yes;no;;HPV-related endocervical adenocarcinoma;Uterus, cervix
PXD004824;qExHF01_02588.raw;HeLa;yes;no;;HPV-related endocervical adenocarcinoma;Uterus, cervix
PXD004824;qExHF01_02590.raw;C2C12 (mouse);yes/no;no;;myoblast;skeletal muscle
PXD004824;qExHF01_02591.raw;C2C12 (mouse);yes/no;no;;myoblast;skeletal muscle
PXD004824;qExHF01_02592.raw;C2C12 (mouse);yes/no;no;;myoblast;skeletal muscle
PXD004824;qExHF01_02593.raw;Y1;no;;;;
PXD004824;qExHF01_02594.raw;Y2;no;;;;
PXD004824;qExHF01_02595.raw;Y3;no;;;;
PXD004824;qExHF01_02596.raw;Ag1;no;;;;
PXD004824;qExHF01_02597.raw;Ag2;no;;;;
PXD004824;qExHF01_02598.raw;Ag3;no;;;;
PXD004824;qExHF01_02600.raw;Al1;no;;;;
PXD004824;qExHF01_02601.raw;Al2;no;;;;
PXD004824;qExHF01_02602.raw;Al3;no;;;;
PXD004824;qExHF01_02603.raw;R21;no;;;;
PXD004824;qExHF01_02604.raw;R22;no;;;;
PXD004824;qExHF01_02605.raw;R23;no;;;;
PXD004824;qExHF01_02606.raw;R41;no;;;;
PXD004824;qExHF01_02607.raw;R42;no;;;;
PXD004824;qExHF01_02608.raw;R43;no;;;;
;;;;;;;
PXD003438;20141127_SCX_HuH7_1.raw;HuH7;yes;no;stated in article: overlap of SCXLC-MSMS and RPLC-MSMS is 30% --> complementary;hepatocellular carcinoma;liver
PXD003438;20141127_SCX_HuH7_2.raw;HuH7;yes;no;SCX;hepatocellular carcinoma;liver
PXD003438;20141127_SCX_HuH7_3.raw;HuH7;yes;no;SCX;hepatocellular carcinoma;liver
PXD003438;20141127_SCX_HuH7_4.raw;HuH7;yes;no;SCX;hepatocellular carcinoma;liver
PXD003438;20141210_RP_HuH7_1.raw;HuH7;yes;no;;hepatocellular carcinoma;liver
PXD003438;20141210_RP_HuH7_2.raw;HuH7;yes;no;;hepatocellular carcinoma;liver
PXD003438;20141210_RP_HuH7_3.raw;HuH7;yes;no;;hepatocellular carcinoma;liver
PXD003438;20141210_RP_HuH7_4.raw;HuH7;yes;no;;hepatocellular carcinoma;liver
PXD003438;20141211_RP_N2a_1.raw;N2a;yes;no;;;
PXD003438;20141211_RP_N2a_2.raw;N2a;yes;no;;;
PXD003438;20141211_RP_N2a_3.raw;N2a;yes;no;;;
PXD003438;20141211_RP_N2a_4.raw;N2a;yes;no;;;
PXD003438;20141211_RP_N2a_Mem_1.raw;N2a;no;no;membrane;;
PXD003438;20141211_RP_N2a_Mem_2.raw;N2a;no;no;membrane;;
PXD003438;20141211_RP_N2a_Mem_3.raw;N2a;no;no;membrane;;
PXD003438;20141211_RP_N2a_Mem_4.raw;N2a;no;no;membrane;;
PXD003438;20150201_SCX_N2a_1.raw;N2a;yes;no;SCX;;
PXD003438;20150201_SCX_N2a_2.raw;N2a;yes;no;SCX;;
PXD003438;20150201_SCX_N2a_3.raw;N2a;yes;no;SCX;;
PXD003438;20150201_SCX_N2a_4.raw;N2a;yes;no;SCX;;
PXD003438;20150203_SCX_N2a_Mem_1.raw;N2a;no;no;membrane;;
PXD003438;20150203_SCX_N2a_Mem_2.raw;N2a;no;no;membrane;;
PXD003438;20150203_SCX_N2a_Mem_3.raw;N2a;no;no;membrane;;
PXD003438;20150203_SCX_N2a_Mem_4.raw;N2a;no;no;membrane;;
;;;;;;;
PXD008381;160116_K052_OffLRP_RP_f01.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f02.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f03.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f04.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f05.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f06.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f07.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f08.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f09.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f10.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f11.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f12.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f13.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f14.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f15.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f16.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f17.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f18.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f19.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f20.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f21.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f22.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f23.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;160116_K052_OffLRP_RP_f24.raw.xz;KO52;yes;no;;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_01.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_02.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_03.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_04.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_05.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_06.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_07.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_08.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_09.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_10.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_11.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_12.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_13.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_14.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_15.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_16.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_17.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_18.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_19.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_20.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_21.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_22.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_23.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
PXD008381;20160205_PGM_K052_SCX_RP_24.raw.xz;KO52;yes;no;SCX;Acute myeloid leukemia;blood
;;;;;;;
PXD009149;HL60_18hr_225uM_Zinc_1.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_18hr_225uM_Zinc_2.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_18hr_225uM_Zinc_3.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_18hr_ctrl_1.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_18hr_ctrl_2.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_18hr_ctrl_3.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_18hr_ctrl_4.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_1hr_ctrl_1.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_1hr_ctrl_2.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_1hr_ctrl_3.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_1hr_ctrl_4.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_1hr_Zinc_1.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_1hr_Zinc_2.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_1hr_Zinc_3.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_1hr_Zinc_4.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_24hr_225uM_Zinc_1.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_24hr_225uM_Zinc_2.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_24hr_225uM_Zinc_3.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_24hr_225uM_Zinc_4.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_24hr_ctrl_1.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_24hr_ctrl_2.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_24hr_ctrl_3.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_24hr_ctrl_4.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_36hr_225uM_Zinc_1.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_36hr_225uM_Zinc_2.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_36hr_225uM_Zinc_3.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_36hr_225uM_Zinc_4.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_36hr_ctrl_1.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_36hr_ctrl_2.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_36hr_ctrl_3.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_36hr_ctrl_4.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_48hr_225uM_Zinc_1.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_48hr_225uM_Zinc_2_160517015504.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_48hr_225uM_Zinc_3_160517100009.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_48hr_225uM_Zinc_4.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_48hr_ctrl_1.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_48hr_ctrl_2.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_48hr_ctrl_3_160517055748.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_48hr_ctrl_4.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_6hr_ctrl_1.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_6hr_ctrl_2.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_6hr_ctrl_3.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_6hr_ctrl_4.raw.xz;HL60;yes;no;;Acute myeloid leukemia;blood
PXD009149;HL60_6hr_Zinc_1.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_6hr_Zinc_2.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_6hr_Zinc_3.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
PXD009149;HL60_6hr_Zinc_4.raw.xz;HL60;yes/no;Zn;;Acute myeloid leukemia;blood
;;;;;;;
PXD010012;;;;;;;
;;;;;;;
PXD005045;RAW_BeWo_P32_1.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_BeWo_P32_2.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_BeWo_P32_3.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_BeWo_P34_1.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_BeWo_P34_2.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_BeWo_P34_3.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_BeWo_P35_1.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_BeWo_P35_2.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_BeWo_P35_3.raw;BeWo;yes;no;;gestational choriocarcinoma;brain
PXD005045;RAW_HTR8_SVneo_P79_1.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
PXD005045;RAW_HTR8_SVneo_P79_2.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
PXD005045;RAW_HTR8_SVneo_P79_3.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
PXD005045;RAW_HTR8_SVneo_P80_1.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
PXD005045;RAW_HTR8_SVneo_P80_2.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
PXD005045;RAW_HTR8_SVneo_P80_3.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
PXD005045;RAW_HTR8_SVneo_P81_1.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
PXD005045;RAW_HTR8_SVneo_P81_2.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
PXD005045;RAW_HTR8_SVneo_P81_3.raw;HTR8/SVneo;yes;no;;Transformed;trophoblast
;;;;;;;
PXD009933;17_A1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_A2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_A3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_A4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_A5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_A6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_B1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_B2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_B3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_B4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_B5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_B6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_C1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_C2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_C3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_C4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_C5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_C6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_D1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_D2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_D3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_D4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_D5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;17_D6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_A1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_A2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_A3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_A4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_A5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_A6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_B1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_B2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_B3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_B4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_B5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_B6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_C1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_C2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_C3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_C4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_C5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_C6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_D1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_D2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_D3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_D4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_D5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;92_D6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_A1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_A2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_A3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_A4.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_A5.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_A6.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_B1.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_B2.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
PXD009933;93_B3.raw;HDF;yes;?;young, senescent, untreated or gammaT3-treated;no;dermal fibroblast
