PXD;RAW;cell;treated;comment
PXD000426;V14714_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr8.raw;JURKAT;No;
PXD000426;V14715_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr9.raw;JURKAT;No;
PXD000426;V14716_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr10.raw;JURKAT;No;
PXD000426;V14717_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr9.raw;JURKAT;No;
PXD000426;V14718_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr10.raw;JURKAT;No;
PXD000426;V14719_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr11.raw;JURKAT;No;
PXD000426;V14720_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr12_130610153425.raw;JURKAT;No;
PXD000426;V14721_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr11_130610162550.raw;JURKAT;No;
PXD000426;V14722_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr12.raw;JURKAT;No;
PXD000426;V14723_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr13.raw;JURKAT;No;
PXD000426;V14724_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr14.raw;JURKAT;No;
PXD000426;V14725_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr13.raw;JURKAT;No;
PXD000426;V14726_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr14.raw;JURKAT;No;
PXD000426;V14727_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr15.raw;JURKAT;No;
PXD000426;V14728_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr16.raw;JURKAT;No;
PXD000426;V14729_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr15.raw;JURKAT;No;
PXD000426;V14730_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr16.raw;JURKAT;No;
PXD000426;V14731_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr17.raw;JURKAT;No;
PXD000426;V14732_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr18.raw;JURKAT;No;
PXD000426;V14733_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr17.raw;JURKAT;No;
PXD000426;V14734_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr18.raw;JURKAT;No;
PXD000426;V14735_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr19.raw;JURKAT;No;
PXD000426;V14736_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr20.raw;JURKAT;No;
PXD000426;V14737_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr19.raw;JURKAT;No;
PXD000426;V14738_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr20.raw;JURKAT;No;
PXD000426;V14783_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr2.raw;JURKAT;No;
PXD000426;V14785_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr2.raw;JURKAT;No;
PXD000426;V14786_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr3.raw;JURKAT;No;
PXD000426;V14787_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr4.raw;JURKAT;No;
PXD000426;V14788_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr3.raw;JURKAT;No;
PXD000426;V14789_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr4.raw;JURKAT;No;
PXD000426;V14790_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr1_130617185057.raw;JURKAT;No;
PXD000426;V14791_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr1_130617170822.raw;JURKAT;No;
PXD000426;V14982_PolyASN_test_445_Jurkat__16-06-2013_LMA2_fr1.raw;JURKAT;No;
PXD000426;V14983_PolyASN_test_445_Jurkat__16-06-2013_LMA2_fr2.raw;JURKAT;No;
PXD000426;V14984_PolyASN_test_361_Jurkat__16-06-2013_LMA2_fr1.raw;JURKAT;No;
PXD000426;V14985_PolyASN_test_361_Jurkat__16-06-2013_LMA2_fr2.raw;JURKAT;No;
PXD000426;V14986_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr3.raw;JURKAT;No;
PXD000426;V14987_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr4.raw;JURKAT;No;
PXD000426;V14988_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr3.raw;JURKAT;No;
PXD000426;V14989_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr4.raw;JURKAT;No;
PXD000426;V14990_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr5.raw;JURKAT;No;
PXD000426;V14991_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr6.raw;JURKAT;No;
PXD000426;V14992_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr5.raw;JURKAT;No;
PXD000426;V14993_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr6.raw;JURKAT;No;
PXD000426;V14994_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr7.raw;JURKAT;No;
PXD000426;V14995_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr8.raw;JURKAT;No;
PXD000426;V14996_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr7.raw;JURKAT;No;
PXD000426;V14997_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr8.raw;JURKAT;No;
PXD000426;V14998_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr9.raw;JURKAT;No;
PXD000426;V14999_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr10.raw;JURKAT;No;
PXD000426;V15000_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr9.raw;JURKAT;No;
PXD000426;V15001_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr10.raw;JURKAT;No;
PXD000426;V15002_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr11.raw;JURKAT;No;
PXD000426;V15003_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr12.raw;JURKAT;No;
PXD000426;V15004_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr11.raw;JURKAT;No;
PXD000426;V15005_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr12.raw;JURKAT;No;
PXD000426;V15006_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr13.raw;JURKAT;No;
PXD000426;V15007_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr14.raw;JURKAT;No;
PXD000426;V15008_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr13.raw;JURKAT;No;
PXD000426;V15009_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr14.raw;JURKAT;No;
PXD000426;V15010_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr15.raw;JURKAT;No;
PXD000426;V15011_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr16.raw;JURKAT;No;
PXD000426;V15012_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr15.raw;JURKAT;No;
PXD000426;V15013_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr16.raw;JURKAT;No;
PXD000426;V15014_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr17.raw;JURKAT;No;
PXD000426;V15015_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr18.raw;JURKAT;No;
PXD000426;V15016_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr17.raw;JURKAT;No;
PXD000426;V15017_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr18.raw;JURKAT;No;
PXD000426;V15018_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr19.raw;JURKAT;No;
PXD000426;V15019_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr20.raw;JURKAT;No;
PXD000426;V15020_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr19.raw;JURKAT;No;
PXD000426;V15021_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr20.raw;JURKAT;No;
PXD009861;b1906_293T_proteinID_01A_QE3_122212.raw;HEK293;No;
PXD009861;b1922_293T_proteinID_02A_QE3_122212.raw;HEK293;No;
PXD009861;b1923_293T_proteinID_03A_QE3_122212.raw;HEK293;No;
PXD009861;b1924_293T_proteinID_04A_QE3_122212.raw;HEK293;No;
PXD009861;b1925_293T_proteinID_05A_QE3_122212.raw;HEK293;No;
PXD009861;b1926_293T_proteinID_06A_QE3_122212.raw;HEK293;No;
PXD009861;b1927_293T_proteinID_07A_QE3_122212.raw;HEK293;No;
PXD009861;b1928_293T_proteinID_08A_QE3_122212.raw;HEK293;No;
PXD009861;b1929_293T_proteinID_09A_QE3_122212.raw;HEK293;No;
PXD009861;b1930_293T_proteinID_10A_QE3_122212.raw;HEK293;No;
PXD009861;b1931_293T_proteinID_11A_QE3_122212.raw;HEK293;No;
PXD009861;b1932_293T_proteinID_12A_QE3_122212.raw;HEK293;No;
PXD009861;b1937_293T_proteinID_01B_QE3_122212.raw;HEK293;No;
PXD009861;b1938_293T_proteinID_02B_QE3_122212.raw;HEK293;No;
PXD009861;b1939_293T_proteinID_03B_QE3_122212.raw;HEK293;No;
PXD009861;b1940_293T_proteinID_04B_QE3_122212.raw;HEK293;No;
PXD009861;b1941_293T_proteinID_05B_QE3_122212.raw;HEK293;No;
PXD009861;b1942_293T_proteinID_06B_QE3_122212.raw;HEK293;No;
PXD009861;b1943_293T_proteinID_07B_QE3_122212.raw;HEK293;No;
PXD009861;b1944_293T_proteinID_08B_QE3_122212.raw;HEK293;No;
PXD009861;b1945_293T_proteinID_09B_QE3_122212.raw;HEK293;No;
PXD009861;b1946_293T_proteinID_10B_QE3_122212.raw;HEK293;No;
PXD009861;b1947_293T_proteinID_11B_QE3_122212.raw;HEK293;No;
PXD009861;b1948_293T_proteinID_12B_QE3_122212.raw;HEK293;No;
PXD006419;Emma_H1505_004.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_005.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_006.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_007.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_008.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_009.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_010.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_011.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_012.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_013.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_014.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_015.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_016.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_017.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_018.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_019.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_020.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_021.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_022.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_027.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_028.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_029.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_030.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_031.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_032.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_033.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_034.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_035.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_036.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_037.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_038.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_039.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_040.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_041.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_042.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_043.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_044.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_045.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD006419;Emma_H1505_046.raw;lung MSC/bone marrow MSC;No;DIA/very unclear annotation
PXD008967;2017_0530_231cells_QCnethod_1.raw;MDA-MB-225;No;
PXD008967;2017_0530_231cells_QCnethod_2.raw;MDA-MB-226;No;
PXD008967;2017_0530_231cells_QCnethod_3.raw;MDA-MB-227;No;
PXD008967;2017_0602_231_Nacl_2h_1.raw;MDA-MB-228;No;
PXD008967;2017_0602_231_Tris_2h_1.raw;MDA-MB-229;No;
PXD008967;2017_0602_231_Tris+Nacl_2h_1.raw;MDA-MB-230;No;
PXD008967;2017_0602_231cells_Fasp_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Fasp_125min_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Fasp_125min_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Fasp_125min_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Fasp_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Fasp_240min_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Fasp_240min_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Fasp_240min_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Fasp_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_universal_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_universal_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_universal_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_universal_HCD_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_universal_HCD_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_new_universal_HCD_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_QCmenthod_240min_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_QCmenthod_240min_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_QCmenthod_240min_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_125min_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_125min_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_125min_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_240min_1.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_240min_2.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_240min_3.raw;MDA-MB-231;No;
PXD008967;2017_0602_231cells_Urea_3.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized_1p6.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized_DE15.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized_DE30.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized_MIT100s.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized_MIT15s.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized_MIT300s.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized_MIT50s.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized_p6.raw;MDA-MB-231;No;
PXD008967;2017_0611_231cells_Optimized.raw;MDA-MB-231;No;
PXD008967;2017_0611_QCmethod_125min_CH_1.raw;MDA-MB-231;No;
PXD008967;2017_0611_QCmethod_125min_CH_2.raw;MDA-MB-231;No;
PXD008967;2017_0611_QCmethod_125min_CH_3.raw;MDA-MB-231;No;
PXD008967;2017_0803_231cells_Fasp_240min_1_CH.raw;MDA-MB-231;No;
PXD008967;2017_0803_231cells_Fasp_240min_3_CH.raw;MDA-MB-231;No;
PXD008967;2017_0803_231cells_Fasp_240min_4_CH.raw;MDA-MB-231;No;
PXD008967;2017_0804_231cells_New_240min_1.raw;MDA-MB-231;No;
PXD008967;2017_0804_231cells_New_240min_2.raw;MDA-MB-231;No;
PXD008967;2017_0804_231cells_New_240min_3.raw;MDA-MB-231;No;
PXD008967;2017_0804_231cells_Urea_240min_1.raw;MDA-MB-231;No;
PXD008967;2017_0804_231cells_Urea_240min_2.raw;MDA-MB-231;No;
PXD008967;2017_0804_231cells_Urea_240min_3.raw;MDA-MB-231;No;
PXD015571;20181130_PAK451-b1C1.raw;cerebral organoid;No;
PXD015571;20181130_PAK451-b1C2.raw;cerebral organoid;No;
PXD015571;20181130_PAK451-b1C3.raw;cerebral organoid;No;
PXD015571;20181130_PAK451-b1KO1.raw;cerebral organoid;ECE2 knockout;
PXD015571;20181130_PAK451-b1KO2.raw;cerebral organoid;ECE2 knockout;
PXD015571;20181130_PAK451-b1KO3.raw;cerebral organoid;ECE2 knockout;
PXD015571;20181130_PAK451-b2C1.raw;cerebral organoid;No;
PXD015571;20181130_PAK451-b2C2.raw;cerebral organoid;No;
PXD015571;20181130_PAK451-b2C3_20181202152656.raw;cerebral organoid;No;
PXD015571;20181130_PAK451-b2KO1.raw;cerebral organoid;ECE2 knockout;
PXD015571;20181130_PAK451-b2KO2.raw;cerebral organoid;ECE2 knockout;
PXD015571;20181130_PAK451-b2KO3.raw;cerebral organoid;ECE2 knockout;
PXD013541;QExactiveHF02_05603.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05604.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05605.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05606.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05607.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05608.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05610.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05611.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05612.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05613.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05614.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05615.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05616.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05617.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05618.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05620.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05621.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05622.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05623.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05624.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05625.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05626.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05627.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05628.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05630.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05631.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05632.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05633.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05634.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05635.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05636.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05637.raw;LN308;tunicamycin or thapsigargin?;
PXD013541;QExactiveHF02_05638.raw;LN308;tunicamycin or thapsigargin?;
PXD018066;CFP_HT29_28m_1.raw;HT29;MD2-transfected;
PXD018066;CFP_HT29_28m_2.raw;HT29;MD2-transfected;
PXD018066;CFP_HT29_28m_3.raw;HT29;MD2-transfected;
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep1.raw;THP1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep2.raw;THP1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep3.raw;THP1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep1.raw;THP1 M1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep2.raw;THP1 M1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep3.raw;THP1 M1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_6h_Rep1.raw;THP1 M1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_6h_Rep2.raw;THP1 M1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_6h_Rep3.raw;THP1 M1 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_24h_Rep1.raw;THP1 M2 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_24h_Rep2.raw;THP1 M2 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_24h_Rep3.raw;THP1 M2 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_48h_Rep1.raw;THP1 M2 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_48h_Rep2.raw;THP1 M2 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_48h_Rep3.raw;THP1 M2 macrophage;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_ND_Rep1.raw;THP1 monocyte;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_ND_Rep2.raw;THP1 monocyte;No;
PXD017391;20190828_Lumos_ML_NP_EXP1_ND_Rep3.raw;THP1 monocyte;No;
PXD016742;Ep_cells_HT29_27000.raw;HT29;MD2-transfected;
PXD014381;OE05101.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05102.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05103.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05104.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05105.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05106.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05107.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05108.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05109.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05110.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05111.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05112.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05113.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05114.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05115.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05116.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05117.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05118.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05119.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05120.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05121.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05123.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05124.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05125.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05126.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05127.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05128.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05129.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05130.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05131.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05133.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05134.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05135.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05137.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05138.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05139.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05140.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05141.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05142.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05143.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05144.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05146.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05149.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05150.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE05151.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07127.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07128.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07129.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07130.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07131.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07132.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07133.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07134.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07135.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07136.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07137.raw;SH-SY5Y;untreated, RA or ethanol;
