"Mouse orthology confidence [0 low, 1 high]",Mouse protein or transcript stable ID,%id. target Mouse gene identical to query gene,Protein stable ID
1,ENSMUSP00000068652,81.8777,ENSP00000392080
1,ENSMUSP00000068652,81.8777,ENSP00000385254
1,ENSMUSP00000068652,81.8777,ENSP00000438713
1,ENSMUSP00000068652,81.8777,ENSP00000389200
1,ENSMUSP00000022725,82.4663,ENSP00000366227
1,ENSMUSP00000022725,82.4663,ENSP00000392762
1,ENSMUSP00000028836,91.1616,ENSP00000368104
1,ENSMUSP00000060798,99.5227,ENSP00000366413
1,ENSMUSP00000113881,85.3093,ENSP00000367644
1,ENSMUSP00000113881,85.3093,ENSP00000367631
1,ENSMUSP00000026624,95.6259,ENSP00000493515
1,ENSMUSP00000026624,95.6259,ENSP00000365567
1,ENSMUSP00000111483,99.177,ENSP00000335631
1,ENSMUSP00000111483,99.177,ENSP00000464917
1,ENSMUSP00000111483,99.177,ENSP00000355089
1,ENSMUSP00000111483,99.177,ENSP00000474788
1,ENSMUSP00000111483,99.177,ENSP00000464794
1,ENSMUSP00000111483,99.177,ENSP00000410584
1,ENSMUSP00000028883,63.7795,ENSP00000217305
1,ENSMUSP00000028883,63.7795,ENSP00000440185
1,ENSMUSP00000028883,63.7795,ENSP00000442259
1,ENSMUSP00000070592,85.0847,ENSP00000419730
1,ENSMUSP00000070592,85.0847,ENSP00000418707
1,ENSMUSP00000070592,85.0847,ENSP00000351507
1,ENSMUSP00000070592,85.0847,ENSP00000314443
1,ENSMUSP00000040111,68.0365,ENSP00000418830
1,ENSMUSP00000040111,68.0365,ENSP00000418511
1,ENSMUSP00000040111,68.0365,ENSP00000418653
1,ENSMUSP00000028888,85.6941,ENSP00000202625
1,ENSMUSP00000028888,85.6941,ENSP00000370831
1,ENSMUSP00000105491,85.7627,ENSP00000371367
1,ENSMUSP00000105491,85.7627,ENSP00000354163
1,ENSMUSP00000105491,85.7627,ENSP00000371365
1,ENSMUSP00000105491,85.7627,ENSP00000246100
1,ENSMUSP00000105491,85.7627,ENSP00000445228
1,ENSMUSP00000092048,92.7451,ENSP00000312631
0,ENSMUSP00000105462,41.9355,ENSP00000335382
1,ENSMUSP00000066361,94.9448,ENSP00000382290
1,ENSMUSP00000066361,94.9448,ENSP00000370719
1,ENSMUSP00000066361,94.9448,ENSP00000370691
1,ENSMUSP00000066361,94.9448,ENSP00000382301
1,ENSMUSP00000066361,94.9448,ENSP00000382289
1,ENSMUSP00000066361,94.9448,ENSP00000382286
1,ENSMUSP00000066361,94.9448,ENSP00000382275
1,ENSMUSP00000022566,70.556,ENSP00000398560
1,ENSMUSP00000022566,70.556,ENSP00000371527
1,ENSMUSP00000022566,70.556,ENSP00000382830
1,ENSMUSP00000022566,70.556,ENSP00000371542
1,ENSMUSP00000022566,70.556,ENSP00000343631
1,ENSMUSP00000105815,95.1351,ENSP00000344595
1,ENSMUSP00000105815,95.1351,ENSP00000307252
1,ENSMUSP00000105815,95.1351,ENSP00000278795
1,ENSMUSP00000105815,95.1351,ENSP00000341775
1,ENSMUSP00000105815,95.1351,ENSP00000368773
1,ENSMUSP00000105815,95.1351,ENSP00000478305
0,ENSMUSP00000157851,39.5652,ENSP00000465953
0,ENSMUSP00000157851,39.5652,ENSP00000255226
1,ENSMUSP00000105587,98.5714,ENSP00000254998
1,ENSMUSP00000074864,97.1264,ENSP00000254977
1,ENSMUSP00000074864,97.1264,ENSP00000381971
1,ENSMUSP00000074864,97.1264,ENSP00000384545
1,ENSMUSP00000074864,97.1264,ENSP00000367471
1,ENSMUSP00000074864,97.1264,ENSP00000483520
1,ENSMUSP00000074864,97.1264,ENSP00000477589
1,ENSMUSP00000024905,91.6031,ENSP00000019317
1,ENSMUSP00000024905,91.6031,ENSP00000372924
0,ENSMUSP00000056340,65.93,ENSP00000480958
0,ENSMUSP00000056340,65.93,ENSP00000481008
1,ENSMUSP00000055295,83.8617,ENSP00000368920
1,ENSMUSP00000055295,83.8617,ENSP00000368919
0,ENSMUSP00000113205,58.5366,ENSP00000248948
1,ENSMUSP00000070445,91.4244,ENSP00000317578
1,ENSMUSP00000066690,94.3503,ENSP00000345147
1,ENSMUSP00000037348,87.9093,ENSP00000285093
1,ENSMUSP00000105793,63.388,ENSP00000368579
1,ENSMUSP00000105793,63.388,ENSP00000368601
1,ENSMUSP00000105793,63.388,ENSP00000368588
1,ENSMUSP00000105793,63.388,ENSP00000368581
1,ENSMUSP00000105793,63.388,ENSP00000368585
1,ENSMUSP00000105793,63.388,ENSP00000341364
1,ENSMUSP00000105793,63.388,ENSP00000202834
1,ENSMUSP00000086112,69.6078,ENSP00000219022
1,ENSMUSP00000032898,97.9945,ENSP00000499125
1,ENSMUSP00000032898,97.9945,ENSP00000350219
1,ENSMUSP00000032898,97.9945,ENSP00000418393
1,ENSMUSP00000032898,97.9945,ENSP00000261574
1,ENSMUSP00000063272,86.5258,ENSP00000305502
1,ENSMUSP00000063272,86.5258,ENSP00000380877
1,ENSMUSP00000063272,86.5258,ENSP00000437570
1,ENSMUSP00000046320,95.6938,ENSP00000414516
1,ENSMUSP00000046320,95.6938,ENSP00000269137
1,ENSMUSP00000028905,96.7085,ENSP00000367131
1,ENSMUSP00000028905,96.7085,ENSP00000262545
1,ENSMUSP00000028905,96.7085,ENSP00000437458
1,ENSMUSP00000028727,100,ENSP00000254976
1,ENSMUSP00000028727,100,ENSP00000307341
1,ENSMUSP00000113720,92.069,ENSP00000351614
1,ENSMUSP00000105573,58.4507,ENSP00000246012
1,ENSMUSP00000139280,92.4569,ENSP00000262487
1,ENSMUSP00000016072,81.6312,ENSP00000367044
1,ENSMUSP00000016072,81.6312,ENSP00000354045
1,ENSMUSP00000016072,81.6312,ENSP00000367038
1,ENSMUSP00000016072,81.6312,ENSP00000246043
1,ENSMUSP00000022599,82.6488,ENSP00000383178
1,ENSMUSP00000022599,82.6488,ENSP00000367141
1,ENSMUSP00000022599,82.6488,ENSP00000383173
1,ENSMUSP00000022599,82.6488,ENSP00000383174
1,ENSMUSP00000022599,82.6488,ENSP00000267215
1,ENSMUSP00000022599,82.6488,ENSP00000478137
1,ENSMUSP00000022599,82.6488,ENSP00000479091
0,ENSMUSP00000118257,39.3586,ENSP00000386280
0,ENSMUSP00000074708,46.0317,ENSP00000215781
1,ENSMUSP00000020741,99.7275,ENSP00000329715
1,ENSMUSP00000039035,81.3773,ENSP00000262126
1,ENSMUSP00000039035,81.3773,ENSP00000382897
1,ENSMUSP00000060930,69.5652,ENSP00000249014
1,ENSMUSP00000053558,92.9648,ENSP00000365725
1,ENSMUSP00000053558,92.9648,ENSP00000341408
1,ENSMUSP00000110702,89.2857,ENSP00000387266
1,ENSMUSP00000110702,89.2857,ENSP00000387226
1,ENSMUSP00000110702,89.2857,ENSP00000404752
1,ENSMUSP00000110702,89.2857,ENSP00000407050
1,ENSMUSP00000158915,84.3085,ENSP00000216037
1,ENSMUSP00000158915,84.3085,ENSP00000343155
1,ENSMUSP00000158915,84.3085,ENSP00000481170
1,ENSMUSP00000105574,76.5472,ENSP00000336984
1,ENSMUSP00000105574,76.5472,ENSP00000385055
1,ENSMUSP00000105684,96.302,ENSP00000367292
1,ENSMUSP00000105684,96.302,ENSP00000339912
1,ENSMUSP00000120840,72.6054,ENSP00000266087
1,ENSMUSP00000120840,72.6054,ENSP00000388547
1,ENSMUSP00000120840,72.6054,ENSP00000380571
1,ENSMUSP00000059665,76.1194,ENSP00000365486
1,ENSMUSP00000071325,98.1018,ENSP00000432899
1,ENSMUSP00000071325,98.1018,ENSP00000367151
1,ENSMUSP00000133177,77.5266,ENSP00000351734
1,ENSMUSP00000133177,77.5266,ENSP00000477046
1,ENSMUSP00000133177,77.5266,ENSP00000262547
1,ENSMUSP00000022718,88.914,ENSP00000366416
1,ENSMUSP00000022718,88.914,ENSP00000493895
1,ENSMUSP00000022718,88.914,ENSP00000493527
1,ENSMUSP00000022718,88.914,ENSP00000494278
1,ENSMUSP00000022718,88.914,ENSP00000486202
1,ENSMUSP00000022718,88.914,ENSP00000487082
1,ENSMUSP00000094084,86.7257,ENSP00000380334
1,ENSMUSP00000094084,86.7257,ENSP00000248899
1,ENSMUSP00000082754,98.3784,ENSP00000282344
1,ENSMUSP00000097910,81.1772,ENSP00000342112
1,ENSMUSP00000044687,85.1107,ENSP00000203001
1,ENSMUSP00000044687,85.1107,ENSP00000392070
1,ENSMUSP00000074225,94.0594,ENSP00000481626
1,ENSMUSP00000074225,94.0594,ENSP00000480074
1,ENSMUSP00000105560,93.0233,ENSP00000366058
1,ENSMUSP00000028704,89.4595,ENSP00000368066
0,ENSMUSP00000080066,63.285,ENSP00000402679
0,ENSMUSP00000080066,63.285,ENSP00000383146
0,ENSMUSP00000080066,63.285,ENSP00000383145
0,ENSMUSP00000080066,63.285,ENSP00000443025
1,ENSMUSP00000028934,53.6232,ENSP00000366208
1,ENSMUSP00000028934,53.6232,ENSP00000366206
1,ENSMUSP00000028921,96.1053,ENSP00000366396
1,ENSMUSP00000049156,74.5098,ENSP00000285116
1,ENSMUSP00000049156,74.5098,ENSP00000381470
1,ENSMUSP00000049156,74.5098,ENSP00000397222
1,ENSMUSP00000105769,92.7083,ENSP00000368305
1,ENSMUSP00000038681,83.5207,ENSP00000282041
1,ENSMUSP00000008477,96,ENSP00000367178
1,ENSMUSP00000008477,96,ENSP00000246071
0,ENSMUSP00000065102,30.8943,ENSP00000253381
1,ENSMUSP00000026495,97.4684,ENSP00000381736
1,ENSMUSP00000026495,97.4684,ENSP00000467037
1,ENSMUSP00000026495,97.4684,ENSP00000465477
1,ENSMUSP00000026495,97.4684,ENSP00000282050
1,ENSMUSP00000096876,65.1841,ENSP00000246006
1,ENSMUSP00000028948,93.3673,ENSP00000262460
1,ENSMUSP00000086606,69.6552,ENSP00000420384
1,ENSMUSP00000062045,93.3054,ENSP00000382092
1,ENSMUSP00000062045,93.3054,ENSP00000382090
1,ENSMUSP00000062045,93.3054,ENSP00000382087
1,ENSMUSP00000062045,93.3054,ENSP00000382088
1,ENSMUSP00000062045,93.3054,ENSP00000339292
1,ENSMUSP00000040840,87.2596,ENSP00000217456
1,ENSMUSP00000097108,99.2908,ENSP00000477437
1,ENSMUSP00000097108,99.2908,ENSP00000493772
1,ENSMUSP00000125063,91.543,ENSP00000385680
1,ENSMUSP00000125063,91.543,ENSP00000383887
1,ENSMUSP00000125063,91.543,ENSP00000384093
1,ENSMUSP00000125063,91.543,ENSP00000385019
1,ENSMUSP00000096899,67.218,ENSP00000367104
1,ENSMUSP00000096899,67.218,ENSP00000367099
1,ENSMUSP00000096899,67.218,ENSP00000442522
1,ENSMUSP00000023677,82.1596,ENSP00000290299
1,ENSMUSP00000025425,64.2885,ENSP00000427550
1,ENSMUSP00000022601,78.1915,ENSP00000368801
1,ENSMUSP00000064870,96.2617,ENSP00000325776
1,ENSMUSP00000028835,84.7176,ENSP00000368140
1,ENSMUSP00000028835,84.7176,ENSP00000368145
0,ENSMUSP00000031640,98.7069,ENSP00000370938
1,ENSMUSP00000129289,51.2077,ENSP00000372286
1,ENSMUSP00000063961,84.9817,ENSP00000382993
1,ENSMUSP00000063961,84.9817,ENSP00000382992
1,ENSMUSP00000063961,84.9817,ENSP00000299295
1,ENSMUSP00000063961,84.9817,ENSP00000443566
0,ENSMUSP00000006508,76.8889,ENSP00000286890
0,ENSMUSP00000006508,76.8889,ENSP00000278765
0,ENSMUSP00000006508,76.8889,ENSP00000337587
1,ENSMUSP00000045647,76.0479,ENSP00000380813
1,ENSMUSP00000045647,76.0479,ENSP00000380808
1,ENSMUSP00000045647,76.0479,ENSP00000329614
1,ENSMUSP00000045647,76.0479,ENSP00000340675
1,ENSMUSP00000045647,76.0479,ENSP00000380806
1,ENSMUSP00000045647,76.0479,ENSP00000380805
1,ENSMUSP00000127396,99.6377,ENSP00000366144
1,ENSMUSP00000046714,86.3275,ENSP00000370128
1,ENSMUSP00000000369,88.9262,ENSP00000201979
1,ENSMUSP00000023615,91.5825,ENSP00000311399
1,ENSMUSP00000023615,91.5825,ENSP00000419496
1,ENSMUSP00000085728,85.1695,ENSP00000365686
1,ENSMUSP00000099461,95.7576,ENSP00000246069
1,ENSMUSP00000099461,95.7576,ENSP00000476975
1,ENSMUSP00000028914,98.7342,ENSP00000366828
0,ENSMUSP00000143153,30.9859,ENSP00000249053
0,ENSMUSP00000142686,34.7418,ENSP00000249053
0,ENSMUSP00000142806,31.9249,ENSP00000249053
0,ENSMUSP00000143661,31.4554,ENSP00000249053
0,ENSMUSP00000143153,30.9859,ENSP00000329312
0,ENSMUSP00000142686,34.7418,ENSP00000329312
0,ENSMUSP00000142806,31.9249,ENSP00000329312
0,ENSMUSP00000143661,31.4554,ENSP00000329312
1,ENSMUSP00000028983,68.1223,ENSP00000170150
1,ENSMUSP00000064336,93.0715,ENSP00000384795
1,ENSMUSP00000064336,93.0715,ENSP00000338371
1,ENSMUSP00000064336,93.0715,ENSP00000401946
1,ENSMUSP00000064336,93.0715,ENSP00000306759
1,ENSMUSP00000047968,98.913,ENSP00000291700
1,ENSMUSP00000047968,98.913,ENSP00000380769
0,ENSMUSP00000126541,87.6404,ENSP00000370891
1,ENSMUSP00000125960,78.5859,ENSP00000380820
1,ENSMUSP00000125960,78.5859,ENSP00000291688
1,ENSMUSP00000057005,62.8378,ENSP00000368135
1,ENSMUSP00000026625,85.2941,ENSP00000365533
1,ENSMUSP00000026625,85.2941,ENSP00000365532
1,ENSMUSP00000026625,85.2941,ENSP00000342991
1,ENSMUSP00000066280,92.1824,ENSP00000246104
1,ENSMUSP00000153734,91.4576,ENSP00000202677
0,ENSMUSP00000118070,93.2331,ENSP00000216127
1,ENSMUSP00000137875,82.4405,ENSP00000218652
1,ENSMUSP00000137875,82.4405,ENSP00000480798
0,ENSMUSP00000143153,61.3208,ENSP00000374857
0,ENSMUSP00000142686,71.6981,ENSP00000374857
0,ENSMUSP00000142806,66.0377,ENSP00000374857
0,ENSMUSP00000143661,63.2075,ENSP00000374857
1,ENSMUSP00000036921,79.0875,ENSP00000215912
1,ENSMUSP00000036921,79.0875,ENSP00000385204
1,ENSMUSP00000036921,79.0875,ENSP00000415608
0,ENSMUSP00000055308,91.9084,ENSP00000368880
1,ENSMUSP00000105622,83.7143,ENSP00000339626
1,ENSMUSP00000105622,83.7143,ENSP00000384377
1,ENSMUSP00000105295,91.4687,ENSP00000363929
1,ENSMUSP00000105295,91.4687,ENSP00000351894
1,ENSMUSP00000045016,95.7729,ENSP00000258654
1,ENSMUSP00000045016,95.7729,ENSP00000481332
0,ENSMUSP00000134368,46.9388,ENSP00000386037
0,ENSMUSP00000134368,46.9388,ENSP00000311492
1,ENSMUSP00000026703,80.5707,ENSP00000286800
1,ENSMUSP00000026703,80.5707,ENSP00000382805
1,ENSMUSP00000043618,98.7179,ENSP00000467991
1,ENSMUSP00000043618,98.7179,ENSP00000381984
1,ENSMUSP00000043618,98.7179,ENSP00000349955
1,ENSMUSP00000043618,98.7179,ENSP00000465444
1,ENSMUSP00000134672,89.7022,ENSP00000499712
1,ENSMUSP00000134672,89.7022,ENSP00000333142
1,ENSMUSP00000134672,89.7022,ENSP00000386100
1,ENSMUSP00000134672,89.7022,ENSP00000499555
1,ENSMUSP00000134672,89.7022,ENSP00000499665
1,ENSMUSP00000134672,89.7022,ENSP00000335149
1,ENSMUSP00000097167,87.9908,ENSP00000347906
1,ENSMUSP00000097167,87.9908,ENSP00000380760
1,ENSMUSP00000097167,87.9908,ENSP00000291705
1,ENSMUSP00000097167,87.9908,ENSP00000380759
1,ENSMUSP00000097167,87.9908,ENSP00000335490
1,ENSMUSP00000097167,87.9908,ENSP00000397266
1,ENSMUSP00000097167,87.9908,ENSP00000411984
1,ENSMUSP00000097167,87.9908,ENSP00000407463
1,ENSMUSP00000086363,74.8362,ENSP00000308493
1,ENSMUSP00000086363,74.8362,ENSP00000374448
1,ENSMUSP00000086363,74.8362,ENSP00000374447
1,ENSMUSP00000114323,91.7051,ENSP00000321805
1,ENSMUSP00000114323,91.7051,ENSP00000467217
0,ENSMUSP00000151482,71.4094,ENSP00000436900
0,ENSMUSP00000151482,71.4094,ENSP00000375220
0,ENSMUSP00000028966,20.202,ENSP00000371825
0,ENSMUSP00000064554,14.1414,ENSP00000371825
0,ENSMUSP00000059763,16.1616,ENSP00000371825
1,ENSMUSP00000096877,67.6522,ENSP00000366307
1,ENSMUSP00000028977,97.992,ENSP00000364864
1,ENSMUSP00000095149,96.9651,ENSP00000262127
1,ENSMUSP00000095149,96.9651,ENSP00000403074
1,ENSMUSP00000022728,86.8182,ENSP00000366157
1,ENSMUSP00000048313,70.2899,ENSP00000381968
1,ENSMUSP00000038716,90.4841,ENSP00000371155
1,ENSMUSP00000153642,81.4691,ENSP00000371155
1,ENSMUSP00000038716,90.4841,ENSP00000418555
1,ENSMUSP00000153642,81.4691,ENSP00000418555
1,ENSMUSP00000038716,90.4841,ENSP00000371137
1,ENSMUSP00000153642,81.4691,ENSP00000371137
1,ENSMUSP00000110609,71.3636,ENSP00000462349
1,ENSMUSP00000110609,71.3636,ENSP00000310814
1,ENSMUSP00000028985,73.0469,ENSP00000364562
1,ENSMUSP00000028986,59.7656,ENSP00000364562
1,ENSMUSP00000028985,73.0469,ENSP00000346251
1,ENSMUSP00000028986,59.7656,ENSP00000346251
1,ENSMUSP00000028985,73.0469,ENSP00000364571
1,ENSMUSP00000028986,59.7656,ENSP00000364571
1,ENSMUSP00000028985,73.0469,ENSP00000482297
1,ENSMUSP00000028986,59.7656,ENSP00000482297
1,ENSMUSP00000051569,74.1026,ENSP00000290429
1,ENSMUSP00000051569,74.1026,ENSP00000331306
0,ENSMUSP00000025110,89.6471,ENSP00000255224
0,ENSMUSP00000025110,89.6471,ENSP00000466930
0,ENSMUSP00000153357,88.716,ENSP00000251108
1,ENSMUSP00000099162,92.9467,ENSP00000332687
1,ENSMUSP00000099162,92.9467,ENSP00000330470
1,ENSMUSP00000099162,92.9467,ENSP00000339916
1,ENSMUSP00000041061,68.2051,ENSP00000256906
1,ENSMUSP00000041061,68.2051,ENSP00000402526
1,ENSMUSP00000111527,76.2542,ENSP00000323050
1,ENSMUSP00000111527,76.2542,ENSP00000382628
1,ENSMUSP00000111527,76.2542,ENSP00000382630
1,ENSMUSP00000042186,87.0943,ENSP00000494609
1,ENSMUSP00000042186,87.0943,ENSP00000494751
1,ENSMUSP00000042186,87.0943,ENSP00000442024
1,ENSMUSP00000042186,87.0943,ENSP00000487081
0,ENSMUSP00000055537,60.5714,ENSP00000382777
1,ENSMUSP00000099431,93.5806,ENSP00000353804
1,ENSMUSP00000099431,93.5806,ENSP00000253382
0,ENSMUSP00000011178,87.9518,ENSP00000266088
0,ENSMUSP00000011178,87.9518,ENSP00000444898
1,ENSMUSP00000156151,74.963,ENSP00000381981
1,ENSMUSP00000156151,74.963,ENSP00000346791
1,ENSMUSP00000156151,74.963,ENSP00000347889
1,ENSMUSP00000094076,87.1951,ENSP00000345393
1,ENSMUSP00000094076,87.1951,ENSP00000384094
1,ENSMUSP00000094076,87.1951,ENSP00000441482
1,ENSMUSP00000094076,87.1951,ENSP00000388882
1,ENSMUSP00000094076,87.1951,ENSP00000442060
1,ENSMUSP00000155166,55.1895,ENSP00000317431
1,ENSMUSP00000157144,93.825,ENSP00000306598
1,ENSMUSP00000157144,93.825,ENSP00000464344
1,ENSMUSP00000157144,93.825,ENSP00000323645
1,ENSMUSP00000092034,89.5455,ENSP00000304956
1,ENSMUSP00000098053,98.7226,ENSP00000216190
1,ENSMUSP00000098053,98.7226,ENSP00000385812
1,ENSMUSP00000110593,96.4755,ENSP00000389140
1,ENSMUSP00000089462,93.5264,ENSP00000383234
1,ENSMUSP00000041906,91.1273,ENSP00000366997
1,ENSMUSP00000041906,91.1273,ENSP00000367011
1,ENSMUSP00000126901,81.4024,ENSP00000374125
1,ENSMUSP00000126901,81.4024,ENSP00000443509
0,ENSMUSP00000112697,50,ENSP00000383398
1,ENSMUSP00000026494,98.5549,ENSP00000269439
1,ENSMUSP00000026494,98.5549,ENSP00000444285
1,ENSMUSP00000136775,72.9839,ENSP00000256425
1,ENSMUSP00000136775,72.9839,ENSP00000409509
1,ENSMUSP00000136775,72.9839,ENSP00000392614
1,ENSMUSP00000136775,72.9839,ENSP00000465653
1,ENSMUSP00000136775,72.9839,ENSP00000397900
1,ENSMUSP00000136775,72.9839,ENSP00000381465
1,ENSMUSP00000067066,79.703,ENSP00000249075
1,ENSMUSP00000067066,79.703,ENSP00000384450
1,ENSMUSP00000042698,91.8782,ENSP00000248901
1,ENSMUSP00000048603,91.0198,ENSP00000403733
1,ENSMUSP00000048603,91.0198,ENSP00000397441
1,ENSMUSP00000048603,91.0198,ENSP00000348983
1,ENSMUSP00000037627,85.9091,ENSP00000363943
1,ENSMUSP00000037627,85.9091,ENSP00000363942
1,ENSMUSP00000065118,64.5403,ENSP00000372368
1,ENSMUSP00000065118,64.5403,ENSP00000300091
1,ENSMUSP00000065118,64.5403,ENSP00000477654
1,ENSMUSP00000105413,73.5237,ENSP00000364839
1,ENSMUSP00000105413,73.5237,ENSP00000481978
1,ENSMUSP00000105413,73.5237,ENSP00000480487
1,ENSMUSP00000023612,91.4712,ENSP00000353344
1,ENSMUSP00000023612,91.4712,ENSP00000354194
1,ENSMUSP00000023612,91.4712,ENSP00000499775
1,ENSMUSP00000023612,91.4712,ENSP00000499315
1,ENSMUSP00000023612,91.4712,ENSP00000499226
0,ENSMUSP00000033934,64.0506,ENSP00000315397
1,ENSMUSP00000116103,90.1408,ENSP00000403059
1,ENSMUSP00000116103,90.1408,ENSP00000352021
1,ENSMUSP00000116103,90.1408,ENSP00000482349
1,ENSMUSP00000073701,97.0803,ENSP00000256429
1,ENSMUSP00000073701,97.0803,ENSP00000464554
0,ENSMUSP00000045304,76.257,ENSP00000262848
1,ENSMUSP00000090798,90.7591,ENSP00000369849
1,ENSMUSP00000033899,83.528,ENSP00000353654
1,ENSMUSP00000101057,93.2527,ENSP00000383133
1,ENSMUSP00000101057,93.2527,ENSP00000393434
1,ENSMUSP00000101057,93.2527,ENSP00000430249
1,ENSMUSP00000101057,93.2527,ENSP00000415089
1,ENSMUSP00000101057,93.2527,ENSP00000392066
0,ENSMUSP00000069549,96.6027,ENSP00000382697
1,ENSMUSP00000047864,80.3523,ENSP00000385740
1,ENSMUSP00000047864,80.3523,ENSP00000385616
1,ENSMUSP00000047864,80.3523,ENSP00000383992
1,ENSMUSP00000028735,96.4696,ENSP00000254958
1,ENSMUSP00000025477,97.8947,ENSP00000320431
1,ENSMUSP00000158336,83.0935,ENSP00000282058
0,ENSMUSP00000053232,89.4879,ENSP00000338785
0,ENSMUSP00000053232,89.4879,ENSP00000255486
0,ENSMUSP00000053232,89.4879,ENSP00000382300
1,ENSMUSP00000028815,94.6154,ENSP00000344322
1,ENSMUSP00000028815,94.6154,ENSP00000368637
1,ENSMUSP00000065966,86.3874,ENSP00000370090
1,ENSMUSP00000065966,86.3874,ENSP00000370088
1,ENSMUSP00000065966,86.3874,ENSP00000335312
0,ENSMUSP00000050103,97.0443,ENSP00000316628
1,ENSMUSP00000046197,72.2388,ENSP00000466690
1,ENSMUSP00000046197,72.2388,ENSP00000337209
1,ENSMUSP00000046197,72.2388,ENSP00000413406
0,ENSMUSP00000137135,46.3807,ENSP00000370639
0,ENSMUSP00000137135,46.3807,ENSP00000370627
0,ENSMUSP00000137135,46.3807,ENSP00000370631
1,ENSMUSP00000130115,99.5717,ENSP00000262160
1,ENSMUSP00000130115,99.5717,ENSP00000384449
1,ENSMUSP00000130115,99.5717,ENSP00000466193
1,ENSMUSP00000130115,99.5717,ENSP00000349282
0,ENSMUSP00000076458,59.3023,ENSP00000316598
1,ENSMUSP00000054583,85.064,ENSP00000262722
1,ENSMUSP00000054583,85.064,ENSP00000331544
1,ENSMUSP00000054583,85.064,ENSP00000393812
1,ENSMUSP00000054583,85.064,ENSP00000342212
0,ENSMUSP00000153486,42.7711,ENSP00000489989
1,ENSMUSP00000001181,90.9715,ENSP00000300527
1,ENSMUSP00000001181,90.9715,ENSP00000380870
1,ENSMUSP00000001181,90.9715,ENSP00000387115
1,ENSMUSP00000001181,90.9715,ENSP00000312529
0,ENSMUSP00000028937,36.7347,ENSP00000366178
0,ENSMUSP00000028935,42.8571,ENSP00000366178
1,ENSMUSP00000077492,89.1796,ENSP00000495507
1,ENSMUSP00000077492,89.1796,ENSP00000496428
1,ENSMUSP00000090672,96.0845,ENSP00000483640
1,ENSMUSP00000141396,98.2215,ENSP00000367096
1,ENSMUSP00000141396,98.2215,ENSP00000442186
0,ENSMUSP00000098701,63.9233,ENSP00000370299
1,ENSMUSP00000114094,94.4954,ENSP00000262094
0,ENSMUSP00000042389,13.9175,ENSP00000361855
0,ENSMUSP00000017147,9.27835,ENSP00000361855
0,ENSMUSP00000062011,9.27835,ENSP00000361855
1,ENSMUSP00000054720,79.3103,ENSP00000479656
1,ENSMUSP00000001179,53.1775,ENSP00000352572
1,ENSMUSP00000038901,84.6008,ENSP00000307694
1,ENSMUSP00000038901,84.6008,ENSP00000445595
1,ENSMUSP00000036598,64.3939,ENSP00000215886
1,ENSMUSP00000025395,57.4324,ENSP00000256857
1,ENSMUSP00000025395,57.4324,ENSP00000434101
1,ENSMUSP00000025395,57.4324,ENSP00000389696
1,ENSMUSP00000086708,87.6494,ENSP00000216133
1,ENSMUSP00000028916,97.1317,ENSP00000338844
1,ENSMUSP00000028916,97.1317,ENSP00000262544
1,ENSMUSP00000028916,97.1317,ENSP00000497473
1,ENSMUSP00000028916,97.1317,ENSP00000366685
1,ENSMUSP00000043826,57.1726,ENSP00000216180
1,ENSMUSP00000043826,57.1726,ENSP00000397987
1,ENSMUSP00000022734,96.8254,ENSP00000473631
0,ENSMUSP00000036326,32.8841,ENSP00000383641
0,ENSMUSP00000036326,32.8841,ENSP00000370978
0,ENSMUSP00000036326,32.8841,ENSP00000370979
0,ENSMUSP00000120739,53.3019,ENSP00000490032
1,ENSMUSP00000109493,96.2667,ENSP00000331698
1,ENSMUSP00000109493,96.2667,ENSP00000381911
1,ENSMUSP00000109493,96.2667,ENSP00000381905
1,ENSMUSP00000109493,96.2667,ENSP00000381904
1,ENSMUSP00000109493,96.2667,ENSP00000381907
1,ENSMUSP00000109493,96.2667,ENSP00000479100
1,ENSMUSP00000109493,96.2667,ENSP00000484960
1,ENSMUSP00000027559,68.0195,ENSP00000269485
1,ENSMUSP00000027559,68.0195,ENSP00000465500
1,ENSMUSP00000027559,68.0195,ENSP00000479567
1,ENSMUSP00000027559,68.0195,ENSP00000482466
1,ENSMUSP00000114909,65.6229,ENSP00000379533
1,ENSMUSP00000114909,65.6229,ENSP00000262726
0,ENSMUSP00000062601,37.8505,ENSP00000403980
0,ENSMUSP00000158706,30.8411,ENSP00000403980
0,ENSMUSP00000094120,35.514,ENSP00000403980
0,ENSMUSP00000158666,31.3084,ENSP00000403980
0,ENSMUSP00000075967,35.0467,ENSP00000403980
0,ENSMUSP00000109688,35.514,ENSP00000403980
0,ENSMUSP00000108975,30.8411,ENSP00000403980
0,ENSMUSP00000094615,34.5794,ENSP00000403980
0,ENSMUSP00000158686,30.8411,ENSP00000403980
0,ENSMUSP00000158756,40.1869,ENSP00000403980
0,ENSMUSP00000098964,36.4486,ENSP00000403980
1,ENSMUSP00000054771,71.028,ENSP00000369193
1,ENSMUSP00000054771,71.028,ENSP00000425252
1,ENSMUSP00000054771,71.028,ENSP00000426174
1,ENSMUSP00000054771,71.028,ENSP00000239860
1,ENSMUSP00000054771,71.028,ENSP00000427495
1,ENSMUSP00000054771,71.028,ENSP00000369191
1,ENSMUSP00000054771,71.028,ENSP00000239859
