,PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path
53,PXD000612,20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH8,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,15,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH8.mgf.gzip/20120310_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep1_pH8.mgf.gzip.ionbot.csv
54,PXD000612,20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH11,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,16,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH11.mgf.gzip/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH11.mgf.gzip.ionbot.csv
55,PXD000612,20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH3,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,16,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH3.mgf.gzip/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH3.mgf.gzip.ionbot.csv
56,PXD000612,20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH4,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,16,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH4.mgf.gzip/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH4.mgf.gzip.ionbot.csv
57,PXD000612,20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH5,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,16,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH5.mgf.gzip/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH5.mgf.gzip.ionbot.csv
58,PXD000612,20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH6,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,16,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH6.mgf.gzip/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH6.mgf.gzip.ionbot.csv
59,PXD000612,20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH8,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,16,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH8.mgf.gzip/20120313_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep2_pH8.mgf.gzip.ionbot.csv
60,PXD000612,20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH11,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,17,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH11.mgf.gzip/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH11.mgf.gzip.ionbot.csv
61,PXD000612,20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH3,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,17,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH3.mgf.gzip/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH3.mgf.gzip.ionbot.csv
62,PXD000612,20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH4,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,17,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH4.mgf.gzip/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH4.mgf.gzip.ionbot.csv
63,PXD000612,20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH5,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,17,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH5.mgf.gzip/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH5.mgf.gzip.ionbot.csv
64,PXD000612,20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH6,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,17,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH6.mgf.gzip/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH6.mgf.gzip.ionbot.csv
65,PXD000612,20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH8,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,17,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH8.mgf.gzip/20120314_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep3_pH8.mgf.gzip.ionbot.csv
66,PXD000612,20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH11,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,18,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH11.mgf.gzip/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH11.mgf.gzip.ionbot.csv
67,PXD000612,20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH3,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,18,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH3.mgf.gzip/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH3.mgf.gzip.ionbot.csv
68,PXD000612,20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH4,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,18,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH4.mgf.gzip/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH4.mgf.gzip.ionbot.csv
69,PXD000612,20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH5,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,18,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH5.mgf.gzip/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH5.mgf.gzip.ionbot.csv
70,PXD000612,20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH6,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,18,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH6.mgf.gzip/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH6.mgf.gzip.ionbot.csv
71,PXD000612,20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH8,yes,HeLa,adenocarcinoma,cervix,EGF15,HeLa S3,18,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH8.mgf.gzip/20120317_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_EGF15_rep4_pH8.mgf.gzip.ionbot.csv
72,PXD000612,20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH11,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,19,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH11.mgf.gzip/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH11.mgf.gzip.ionbot.csv
73,PXD000612,20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH3,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,19,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH3.mgf.gzip/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH3.mgf.gzip.ionbot.csv
74,PXD000612,20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH4,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,19,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH4.mgf.gzip/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH4.mgf.gzip.ionbot.csv
75,PXD000612,20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH5,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,19,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH5.mgf.gzip/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH5.mgf.gzip.ionbot.csv
76,PXD000612,20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH6,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,19,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH6.mgf.gzip/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH6.mgf.gzip.ionbot.csv
77,PXD000612,20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH8,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,19,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH8.mgf.gzip/20120329_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep1_pH8.mgf.gzip.ionbot.csv
78,PXD000612,20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH11,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,20,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH11.mgf.gzip/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH11.mgf.gzip.ionbot.csv
79,PXD000612,20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH3,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,20,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH3.mgf.gzip/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH3.mgf.gzip.ionbot.csv
80,PXD000612,20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH4,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,20,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH4.mgf.gzip/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH4.mgf.gzip.ionbot.csv
81,PXD000612,20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH5,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,20,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH5.mgf.gzip/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH5.mgf.gzip.ionbot.csv
82,PXD000612,20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH6,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,20,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH6.mgf.gzip/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH6.mgf.gzip.ionbot.csv
83,PXD000612,20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH8,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,20,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH8.mgf.gzip/20120330_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep2_pH8.mgf.gzip.ionbot.csv
84,PXD000612,20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH11,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,21,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH11.mgf.gzip/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH11.mgf.gzip.ionbot.csv
85,PXD000612,20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH3,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,21,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH3.mgf.gzip/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH3.mgf.gzip.ionbot.csv
86,PXD000612,20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH4,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,21,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH4.mgf.gzip/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH4.mgf.gzip.ionbot.csv
87,PXD000612,20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH5,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,21,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH5.mgf.gzip/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH5.mgf.gzip.ionbot.csv
88,PXD000612,20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH6,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,21,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH6.mgf.gzip/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH6.mgf.gzip.ionbot.csv
89,PXD000612,20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH8,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,21,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH8.mgf.gzip/20120401_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep3_pH8.mgf.gzip.ionbot.csv
90,PXD000612,20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH11,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,22,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH11.mgf.gzip/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH11.mgf.gzip.ionbot.csv
91,PXD000612,20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH3,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,22,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH3.mgf.gzip/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH3.mgf.gzip.ionbot.csv
92,PXD000612,20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH4,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,22,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH4.mgf.gzip/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH4.mgf.gzip.ionbot.csv
93,PXD000612,20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH5,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,22,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH5.mgf.gzip/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH5.mgf.gzip.ionbot.csv
94,PXD000612,20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH6,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,22,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH6.mgf.gzip/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH6.mgf.gzip.ionbot.csv
95,PXD000612,20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH8,yes,HeLa,adenocarcinoma,cervix,Pervanadate/Calyculin,HeLa S3,22,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH8.mgf.gzip/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH8.mgf.gzip.ionbot.csv
96,PXD003903,PT4710-13,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-13.mgf.gzip/PT4710-13.mgf.gzip.ionbot.csv
97,PXD003903,PT4710-14,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-14.mgf.gzip/PT4710-14.mgf.gzip.ionbot.csv
98,PXD003903,PT4710-15,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-15.mgf.gzip/PT4710-15.mgf.gzip.ionbot.csv
99,PXD003903,PT4710-16,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-16.mgf.gzip/PT4710-16.mgf.gzip.ionbot.csv
100,PXD003903,PT4710-2,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-2.mgf.gzip/PT4710-2.mgf.gzip.ionbot.csv
101,PXD003903,PT4710-3,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-3.mgf.gzip/PT4710-3.mgf.gzip.ionbot.csv
102,PXD003903,PT4710-4,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-4.mgf.gzip/PT4710-4.mgf.gzip.ionbot.csv
103,PXD003903,PT4710-5,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-5.mgf.gzip/PT4710-5.mgf.gzip.ionbot.csv
104,PXD003903,PT4710-6,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-6.mgf.gzip/PT4710-6.mgf.gzip.ionbot.csv
105,PXD003903,PT4710-7,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-7.mgf.gzip/PT4710-7.mgf.gzip.ionbot.csv
106,PXD003903,PT4710-8,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-8.mgf.gzip/PT4710-8.mgf.gzip.ionbot.csv
107,PXD003903,PT4710-9,yes,iPSC,healthy,fibroblast,/,HPSI0513i-coio,4,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4710-9.mgf.gzip/PT4710-9.mgf.gzip.ionbot.csv
108,PXD003903,PT4711-1,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-1.mgf.gzip/PT4711-1.mgf.gzip.ionbot.csv
109,PXD003903,PT4711-10,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-10.mgf.gzip/PT4711-10.mgf.gzip.ionbot.csv
110,PXD003903,PT4711-11,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-11.mgf.gzip/PT4711-11.mgf.gzip.ionbot.csv
111,PXD003903,PT4711-12,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-12.mgf.gzip/PT4711-12.mgf.gzip.ionbot.csv
112,PXD003903,PT4711-13,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-13.mgf.gzip/PT4711-13.mgf.gzip.ionbot.csv
113,PXD003903,PT4711-14,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-14.mgf.gzip/PT4711-14.mgf.gzip.ionbot.csv
114,PXD003903,PT4711-15,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-15.mgf.gzip/PT4711-15.mgf.gzip.ionbot.csv
115,PXD003903,PT4711-16,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-16.mgf.gzip/PT4711-16.mgf.gzip.ionbot.csv
116,PXD003903,PT4711-2,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-2.mgf.gzip/PT4711-2.mgf.gzip.ionbot.csv
117,PXD003903,PT4711-3,yes,iPSC,healthy,fibroblast,/,HPSI0513i-cuau,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003903/IONBOT_v0.7.0/PT4711-3.mgf.gzip/PT4711-3.mgf.gzip.ionbot.csv
