PXD,RAW,Useable,cell_line,disease,file_path,pool_id,sub_cell,tissue_type,treatment,all_PSM,sign_PSM,peptides,proteins
PXD018450,56_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/56_1.mgf.gzip/56_1.mgf.gzip.ionbot.csv,2,/,liver,/,92700,12989,4039,277
PXD018450,56_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/56_2.mgf.gzip/56_2.mgf.gzip.ionbot.csv,1,/,liver,/,93585,12829,3982,277
PXD018450,57_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/57_1.mgf.gzip/57_1.mgf.gzip.ionbot.csv,1,/,liver,/,6664,969,623,60
PXD018450,57_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/57_2.mgf.gzip/57_2.mgf.gzip.ionbot.csv,2,/,liver,/,9023,1244,767,70
PXD018450,58_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/58_1.mgf.gzip/58_1.mgf.gzip.ionbot.csv,1,/,liver,/,28184,3613,1511,83
PXD018450,58_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/58_2.mgf.gzip/58_2.mgf.gzip.ionbot.csv,2,/,liver,/,28825,3844,1580,95
PXD018450,59_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/59_1.mgf.gzip/59_1.mgf.gzip.ionbot.csv,1,/,liver,/,30607,4210,1633,97
PXD018450,59_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/59_2.mgf.gzip/59_2.mgf.gzip.ionbot.csv,2,/,liver,/,32723,4303,1683,97
PXD018450,60_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/60_1.mgf.gzip/60_1.mgf.gzip.ionbot.csv,1,/,liver,/,16908,2246,1106,88
PXD018450,60_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/60_2.mgf.gzip/60_2.mgf.gzip.ionbot.csv,2,/,liver,/,18179,2331,1121,84
PXD018450,61_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/61_1.mgf.gzip/61_1.mgf.gzip.ionbot.csv,1,/,liver,/,36835,4816,1959,166
PXD018450,61_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/61_2.mgf.gzip/61_2.mgf.gzip.ionbot.csv,2,/,liver,/,38050,4971,2038,172
PXD018450,62_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/62_1.mgf.gzip/62_1.mgf.gzip.ionbot.csv,1,/,liver,/,50070,6715,2131,173
PXD018450,62_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/62_2.mgf.gzip/62_2.mgf.gzip.ionbot.csv,2,/,liver,/,51623,6867,2167,187
PXD018450,63_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/63_1.mgf.gzip/63_1.mgf.gzip.ionbot.csv,1,/,liver,/,36930,5154,1986,158
PXD018450,63_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/63_2.mgf.gzip/63_2.mgf.gzip.ionbot.csv,2,/,liver,/,38457,5245,2026,163
PXD018450,64_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/64_1.mgf.gzip/64_1.mgf.gzip.ionbot.csv,1,/,liver,/,33466,4394,1704,185
PXD018450,64_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/64_2.mgf.gzip/64_2.mgf.gzip.ionbot.csv,2,/,liver,/,35809,4715,1794,176
PXD018450,65_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/65_1.mgf.gzip/65_1.mgf.gzip.ionbot.csv,1,/,liver,/,65236,8924,3304,260
PXD018450,65_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/65_2.mgf.gzip/65_2.mgf.gzip.ionbot.csv,2,/,liver,/,68581,9304,3473,284
PXD018450,66_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/66_1.mgf.gzip/66_1.mgf.gzip.ionbot.csv,1,/,liver,/,48612,6288,2470,169
PXD018450,66_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/66_2.mgf.gzip/66_2.mgf.gzip.ionbot.csv,1,/,liver,/,49278,6473,2495,169
PXD018450,67_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/67_1.mgf.gzip/67_1.mgf.gzip.ionbot.csv,2,/,liver,/,50684,6676,2643,202
PXD018450,67_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/67_2.mgf.gzip/67_2.mgf.gzip.ionbot.csv,1,/,liver,/,50796,6767,2691,201
PXD018450,68_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/68_1.mgf.gzip/68_1.mgf.gzip.ionbot.csv,2,/,liver,/,86126,11590,4265,387
PXD018450,68_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/68_2.mgf.gzip/68_2.mgf.gzip.ionbot.csv,1,/,liver,/,85768,11569,4311,391
PXD018450,69_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/69_1.mgf.gzip/69_1.mgf.gzip.ionbot.csv,2,/,liver,/,64339,8684,3920,206
PXD018450,69_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/69_2.mgf.gzip/69_2.mgf.gzip.ionbot.csv,1,/,liver,/,65236,8747,3914,216
PXD018450,70_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/70_1.mgf.gzip/70_1.mgf.gzip.ionbot.csv,2,/,liver,/,43486,5752,2508,155
PXD018450,70_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/70_2.mgf.gzip/70_2.mgf.gzip.ionbot.csv,1,/,liver,/,42990,5595,2415,141
PXD018450,71_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/71_1.mgf.gzip/71_1.mgf.gzip.ionbot.csv,2,/,liver,/,39341,5148,2602,152
PXD018450,71_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/71_2.mgf.gzip/71_2.mgf.gzip.ionbot.csv,1,/,liver,/,38937,5246,2640,153
PXD018450,72_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/72_1.mgf.gzip/72_1.mgf.gzip.ionbot.csv,2,/,liver,/,71006,9623,3654,288
PXD018450,72_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/72_2.mgf.gzip/72_2.mgf.gzip.ionbot.csv,1,/,liver,/,72351,9785,3731,313
PXD018450,73_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/73_2.mgf.gzip/73_2.mgf.gzip.ionbot.csv,2,/,liver,/,68585,9380,3313,234
PXD018450,74_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/74_1.mgf.gzip/74_1.mgf.gzip.ionbot.csv,1,/,liver,/,39668,4946,2019,156
PXD018450,74_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/74_2.mgf.gzip/74_2.mgf.gzip.ionbot.csv,2,/,liver,/,41364,5180,2125,155
PXD018450,75_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/75_1.mgf.gzip/75_1.mgf.gzip.ionbot.csv,1,/,liver,/,41801,5476,2281,162
PXD018450,75_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/75_2.mgf.gzip/75_2.mgf.gzip.ionbot.csv,2,/,liver,/,41512,5317,2155,167
PXD018450,76_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/76_1.mgf.gzip/76_1.mgf.gzip.ionbot.csv,1,/,liver,/,77283,10505,4939,343
PXD018450,76_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/76_2.mgf.gzip/76_2.mgf.gzip.ionbot.csv,1,/,liver,/,76806,10463,4897,342
PXD018450,77_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/77_1.mgf.gzip/77_1.mgf.gzip.ionbot.csv,2,/,liver,/,82633,11370,3824,254
PXD018450,77_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/77_2.mgf.gzip/77_2.mgf.gzip.ionbot.csv,1,/,liver,/,82566,11290,3772,268
PXD018450,78_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/78_1.mgf.gzip/78_1.mgf.gzip.ionbot.csv,2,/,liver,/,53851,7211,2894,170
PXD018450,78_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/78_2.mgf.gzip/78_2.mgf.gzip.ionbot.csv,1,/,liver,/,49872,6716,2661,162
PXD018450,79_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/79_1.mgf.gzip/79_1.mgf.gzip.ionbot.csv,2,/,liver,/,59578,8249,2683,187
PXD018450,79_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/79_2.mgf.gzip/79_2.mgf.gzip.ionbot.csv,1,/,liver,/,61734,8283,2667,185
PXD018450,80_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/80_2.mgf.gzip/80_2.mgf.gzip.ionbot.csv,2,/,liver,/,87317,11846,4742,376
PXD018450,81_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/81_1.mgf.gzip/81_1.mgf.gzip.ionbot.csv,1,/,liver,/,78443,10733,3417,230
PXD018450,81_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/81_2.mgf.gzip/81_2.mgf.gzip.ionbot.csv,2,/,liver,/,77954,10715,3366,224
PXD018450,82_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/82_1.mgf.gzip/82_1.mgf.gzip.ionbot.csv,1,/,liver,/,55762,7277,2579,175
PXD018450,82_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/82_2.mgf.gzip/82_2.mgf.gzip.ionbot.csv,2,/,liver,/,55015,7199,2602,182
PXD018450,83_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/83_1.mgf.gzip/83_1.mgf.gzip.ionbot.csv,1,/,liver,/,68965,9148,2794,206
PXD018450,83_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/83_2.mgf.gzip/83_2.mgf.gzip.ionbot.csv,2,/,liver,/,68744,8961,2744,211
PXD018450,84_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/84_1.mgf.gzip/84_1.mgf.gzip.ionbot.csv,1,/,liver,/,99244,12762,3649,386
PXD018450,84_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/84_2.mgf.gzip/84_2.mgf.gzip.ionbot.csv,2,/,liver,/,97447,12747,3654,400
PXD018450,85_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/85_1.mgf.gzip/85_1.mgf.gzip.ionbot.csv,1,/,liver,/,50092,6191,2232,184
PXD018450,85_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/85_2.mgf.gzip/85_2.mgf.gzip.ionbot.csv,2,/,liver,/,47546,6104,2224,167
PXD018450,86_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/86_1.mgf.gzip/86_1.mgf.gzip.ionbot.csv,1,/,liver,/,45052,6067,2444,108
PXD018450,86_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/86_2.mgf.gzip/86_2.mgf.gzip.ionbot.csv,1,/,liver,/,44489,5936,2409,108
PXD018450,87_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/87_1.mgf.gzip/87_1.mgf.gzip.ionbot.csv,2,/,liver,/,36630,4691,1827,90
PXD018450,87_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/87_2.mgf.gzip/87_2.mgf.gzip.ionbot.csv,1,/,liver,/,37124,4683,1777,100
PXD018450,88_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/88_1.mgf.gzip/88_1.mgf.gzip.ionbot.csv,2,/,liver,/,42841,5534,1804,95
PXD018450,88_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/88_2.mgf.gzip/88_2.mgf.gzip.ionbot.csv,1,/,liver,/,43362,5684,1878,103
PXD018450,89_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/89_1.mgf.gzip/89_1.mgf.gzip.ionbot.csv,2,/,liver,/,42913,5638,2278,110
PXD018450,89_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/89_2.mgf.gzip/89_2.mgf.gzip.ionbot.csv,1,/,liver,/,42171,5527,2222,113
PXD018450,90_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/90_1.mgf.gzip/90_1.mgf.gzip.ionbot.csv,2,/,liver,/,43156,5565,2398,109
PXD018450,91_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/91_1.mgf.gzip/91_1.mgf.gzip.ionbot.csv,1,/,liver,/,49045,6542,2416,141
PXD018450,91_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/91_2.mgf.gzip/91_2.mgf.gzip.ionbot.csv,2,/,liver,/,49525,6356,2365,116
PXD018450,92_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/92_1.mgf.gzip/92_1.mgf.gzip.ionbot.csv,1,/,liver,/,49754,6465,2458,160
PXD018450,93_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/93_1.mgf.gzip/93_1.mgf.gzip.ionbot.csv,2,/,liver,/,56882,7213,2791,192
PXD018450,93_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/93_2.mgf.gzip/93_2.mgf.gzip.ionbot.csv,1,/,liver,/,56921,7212,2787,179
PXD018450,94_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/94_1.mgf.gzip/94_1.mgf.gzip.ionbot.csv,2,/,liver,/,52855,6901,2427,143
PXD018450,94_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/94_2.mgf.gzip/94_2.mgf.gzip.ionbot.csv,1,/,liver,/,52204,6895,2408,140
PXD018450,95_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/95_1.mgf.gzip/95_1.mgf.gzip.ionbot.csv,2,/,liver,/,66937,8658,2589,198
PXD018450,96_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/96_1.mgf.gzip/96_1.mgf.gzip.ionbot.csv,1,/,liver,/,95426,12375,3834,381
PXD018450,96_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/96_2.mgf.gzip/96_2.mgf.gzip.ionbot.csv,2,/,liver,/,94343,12170,3759,373
PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH11.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH11.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,333506,65581,21077,3195
PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH3.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH3.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,259453,50595,16957,2530
PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH4,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH4.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH4.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,246850,42652,13425,2308
PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH5,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH5.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH5.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,265441,45427,14584,2496
PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH6,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH6.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH6.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,278633,49733,16045,2620
PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH8,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH8.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH8.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,293465,53369,16796,2825
PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH11.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH11.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,331905,65011,20850,3169
PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH3.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH3.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,250550,47354,15924,2452
PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH4,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH4.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH4.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,232936,38047,11871,2141
PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH5,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH5.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH5.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,242687,39007,12243,2283
PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH6,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH6.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH6.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,270801,46963,15084,2564
PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH8,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH8.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH8.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,303785,55089,17485,2855
PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH11.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH11.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,319957,63164,20144,3078
PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH3.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH3.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,228619,42063,13545,2101
PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH4,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH4.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH4.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,215973,36242,11215,2102
