,PXD,RAW,Useable,cell_line,disease,file_path,pool_id,sub_cell,tissue_type,treatment,parser_fails
116,PXD018450,59_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/59_1.mgf.gzip/59_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
117,PXD018450,59_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/59_2.mgf.gzip/59_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
118,PXD018450,60_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/60_1.mgf.gzip/60_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
119,PXD018450,60_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/60_2.mgf.gzip/60_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
120,PXD018450,61_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/61_1.mgf.gzip/61_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
121,PXD018450,61_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/61_2.mgf.gzip/61_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
122,PXD018450,62_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/62_1.mgf.gzip/62_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
123,PXD018450,62_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/62_2.mgf.gzip/62_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
124,PXD018450,63_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/63_1.mgf.gzip/63_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
125,PXD018450,63_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/63_2.mgf.gzip/63_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
126,PXD018450,64_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/64_1.mgf.gzip/64_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
127,PXD018450,64_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/64_2.mgf.gzip/64_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
128,PXD018450,65_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/65_1.mgf.gzip/65_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
129,PXD018450,65_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/65_2.mgf.gzip/65_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
130,PXD018450,66_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/66_1.mgf.gzip/66_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
131,PXD018450,66_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/66_2.mgf.gzip/66_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
132,PXD018450,67_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/67_1.mgf.gzip/67_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
133,PXD018450,67_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/67_2.mgf.gzip/67_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
134,PXD018450,68_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/68_1.mgf.gzip/68_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
135,PXD018450,68_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/68_2.mgf.gzip/68_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
136,PXD018450,69_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/69_1.mgf.gzip/69_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
137,PXD018450,69_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/69_2.mgf.gzip/69_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
138,PXD018450,70_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/70_1.mgf.gzip/70_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
139,PXD018450,70_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/70_2.mgf.gzip/70_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
140,PXD018450,71_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/71_1.mgf.gzip/71_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
141,PXD018450,71_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/71_2.mgf.gzip/71_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
142,PXD018450,72_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/72_1.mgf.gzip/72_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
143,PXD018450,72_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/72_2.mgf.gzip/72_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
144,PXD018450,73_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/73_2.mgf.gzip/73_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
145,PXD018450,74_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/74_1.mgf.gzip/74_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
146,PXD018450,74_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/74_2.mgf.gzip/74_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
147,PXD018450,75_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/75_1.mgf.gzip/75_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
148,PXD018450,75_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/75_2.mgf.gzip/75_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
149,PXD018450,76_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/76_1.mgf.gzip/76_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
150,PXD018450,76_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/76_2.mgf.gzip/76_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
151,PXD018450,77_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/77_1.mgf.gzip/77_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
152,PXD018450,77_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/77_2.mgf.gzip/77_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
153,PXD018450,78_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/78_1.mgf.gzip/78_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
154,PXD018450,78_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/78_2.mgf.gzip/78_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
155,PXD018450,79_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/79_1.mgf.gzip/79_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
156,PXD018450,79_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/79_2.mgf.gzip/79_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
157,PXD018450,80_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/80_2.mgf.gzip/80_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
158,PXD018450,81_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/81_1.mgf.gzip/81_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
159,PXD018450,81_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/81_2.mgf.gzip/81_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
160,PXD018450,82_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/82_1.mgf.gzip/82_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
161,PXD018450,82_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/82_2.mgf.gzip/82_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
162,PXD018450,83_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/83_1.mgf.gzip/83_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
163,PXD018450,83_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/83_2.mgf.gzip/83_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
164,PXD018450,84_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/84_1.mgf.gzip/84_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
165,PXD018450,84_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/84_2.mgf.gzip/84_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
166,PXD018450,85_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/85_1.mgf.gzip/85_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
167,PXD018450,85_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/85_2.mgf.gzip/85_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
168,PXD018450,86_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/86_1.mgf.gzip/86_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
169,PXD018450,86_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/86_2.mgf.gzip/86_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
170,PXD018450,87_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/87_1.mgf.gzip/87_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
171,PXD018450,87_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/87_2.mgf.gzip/87_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
172,PXD018450,88_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/88_1.mgf.gzip/88_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
173,PXD018450,88_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/88_2.mgf.gzip/88_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
174,PXD018450,89_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/89_1.mgf.gzip/89_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
175,PXD018450,89_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/89_2.mgf.gzip/89_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
176,PXD018450,90_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/90_1.mgf.gzip/90_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
177,PXD018450,91_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/91_1.mgf.gzip/91_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
178,PXD018450,91_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/91_2.mgf.gzip/91_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
179,PXD018450,92_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/92_1.mgf.gzip/92_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
180,PXD018450,93_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/93_1.mgf.gzip/93_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
181,PXD018450,93_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/93_2.mgf.gzip/93_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
182,PXD018450,94_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/94_1.mgf.gzip/94_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
183,PXD018450,94_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/94_2.mgf.gzip/94_2.mgf.gzip.ionbot.csv,1,/,liver,/,no
184,PXD018450,95_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/95_1.mgf.gzip/95_1.mgf.gzip.ionbot.csv,2,/,liver,/,no
185,PXD018450,96_1,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/96_1.mgf.gzip/96_1.mgf.gzip.ionbot.csv,1,/,liver,/,no
186,PXD018450,96_2,yes,HepG2,hepatoblastoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018450/IONBOT_v0.7.0/96_2.mgf.gzip/96_2.mgf.gzip.ionbot.csv,2,/,liver,/,no
187,PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH11.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH11.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,no
188,PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH3.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH3.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,no
189,PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH4,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH4.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH4.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,no
190,PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH5,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH5.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH5.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,no
191,PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH6,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH6.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH6.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,no
192,PXD000612,20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH8,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH8.mgf.gzip/20120203_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH8.mgf.gzip.ionbot.csv,7,HeLa S3,cervix,Nocodazole,no
193,PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH11.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH11.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,no
194,PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH3.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH3.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,no
195,PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH4,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH4.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH4.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,no
196,PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH5,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH5.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH5.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,no
197,PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH6,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH6.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH6.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,no
198,PXD000612,20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH8,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH8.mgf.gzip/20120204_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH8.mgf.gzip.ionbot.csv,8,HeLa S3,cervix,Nocodazole,no
199,PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH11.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH11.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,no
200,PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH3.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH3.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,no
201,PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH4,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH4.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH4.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,no
202,PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH5,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH5.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH5.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,no
203,PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH6,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH6.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH6.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,no
204,PXD000612,20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH8,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH8.mgf.gzip/20120218_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH8.mgf.gzip.ionbot.csv,9,HeLa S3,cervix,Nocodazole,no
205,PXD000612,20120220_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120220_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH11.mgf.gzip/20120220_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH11.mgf.gzip.ionbot.csv,10,HeLa S3,cervix,Nocodazole,no
206,PXD000612,20120220_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD000612/IONBOT_v0.7.0/20120220_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH3.mgf.gzip/20120220_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH3.mgf.gzip.ionbot.csv,10,HeLa S3,cervix,Nocodazole,no
