,PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path,ionbot_version
98,PXD004280,QEXI09102,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09102.mgf.ionbot.csv,IONBOT_v0.6.2
99,PXD004280,QEXI09104,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09104.mgf.ionbot.csv,IONBOT_v0.6.2
100,PXD004280,QEXI09106,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09106.mgf.ionbot.csv,IONBOT_v0.6.2
101,PXD004280,QEXI09108,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09108.mgf.ionbot.csv,IONBOT_v0.6.2
102,PXD004280,QEXI09110,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09110.mgf.ionbot.csv,IONBOT_v0.6.2
103,PXD004280,QEXI09112,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09112.mgf.ionbot.csv,IONBOT_v0.6.2
104,PXD004280,QEXI09114,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09114.mgf.ionbot.csv,IONBOT_v0.6.2
105,PXD004280,QEXI09116,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09116.mgf.ionbot.csv,IONBOT_v0.6.2
106,PXD004280,QEXI09118,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09118.mgf.ionbot.csv,IONBOT_v0.6.2
107,PXD004280,QEXI09120,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09120.mgf.ionbot.csv,IONBOT_v0.6.2
108,PXD004280,QEXI09122,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09122.mgf.ionbot.csv,IONBOT_v0.6.2
109,PXD004280,QEXI09124,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09124.mgf.ionbot.csv,IONBOT_v0.6.2
110,PXD004280,QEXI09126,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09126.mgf.ionbot.csv,IONBOT_v0.6.2
111,PXD004280,QEXI09128,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09128.mgf.ionbot.csv,IONBOT_v0.6.2
112,PXD004280,QEXI09130,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09130.mgf.ionbot.csv,IONBOT_v0.6.2
113,PXD004280,QEXI09132,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09132.mgf.ionbot.csv,IONBOT_v0.6.2
114,PXD004280,QEXI09134,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09134.mgf.ionbot.csv,IONBOT_v0.6.2
115,PXD004280,QEXI09136,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09136.mgf.ionbot.csv,IONBOT_v0.6.2
116,PXD004280,QEXI09138,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09138.mgf.ionbot.csv,IONBOT_v0.6.2
117,PXD004280,QEXI09140,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09140.mgf.ionbot.csv,IONBOT_v0.6.2
118,PXD004280,QEXI09147,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09147.mgf.ionbot.csv,IONBOT_v0.6.2
119,PXD004280,QEXI09149,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09149.mgf.ionbot.csv,IONBOT_v0.6.2
120,PXD004280,QEXI09151,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09151.mgf.ionbot.csv,IONBOT_v0.6.2
121,PXD004280,QEXI09153,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09153.mgf.ionbot.csv,IONBOT_v0.6.2
122,PXD004280,QEXI09155,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09155.mgf.ionbot.csv,IONBOT_v0.6.2
123,PXD004280,QEXI09157,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09157.mgf.ionbot.csv,IONBOT_v0.6.2
124,PXD004280,QEXI09159,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09159.mgf.ionbot.csv,IONBOT_v0.6.2
125,PXD004280,QEXI09161,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09161.mgf.ionbot.csv,IONBOT_v0.6.2
126,PXD004280,QEXI09163,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09163.mgf.ionbot.csv,IONBOT_v0.6.2
127,PXD004280,QEXI09165,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09165.mgf.ionbot.csv,IONBOT_v0.6.2
128,PXD004280,QEXI09167,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09167.mgf.ionbot.csv,IONBOT_v0.6.2
129,PXD004280,QEXI09169,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09169.mgf.ionbot.csv,IONBOT_v0.6.2
130,PXD004280,QEXI09171,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09171.mgf.ionbot.csv,IONBOT_v0.6.2
131,PXD004280,QEXI09173,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09173.mgf.ionbot.csv,IONBOT_v0.6.2
132,PXD004280,QEXI09175,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09175.mgf.ionbot.csv,IONBOT_v0.6.2
133,PXD004280,QEXI09177,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09177.mgf.ionbot.csv,IONBOT_v0.6.2
134,PXD004280,QEXI09179,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09179.mgf.ionbot.csv,IONBOT_v0.6.2
135,PXD004280,QEXI09181,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09181.mgf.ionbot.csv,IONBOT_v0.6.2
136,PXD004280,QEXI09183,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09183.mgf.ionbot.csv,IONBOT_v0.6.2
137,PXD004280,QEXI09185,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD004280/IONBOT_v0.6.2/QEXI09185.mgf.ionbot.csv,IONBOT_v0.6.2
138,PXD002842,FASP_1_01,yes,LAN5,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD002842/IONBOT_v0.6.2/FASP_1_01.mgf.ionbot.csv,IONBOT_v0.6.2
139,PXD002842,FASP_1_02,yes,LAN5,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD002842/IONBOT_v0.6.2/FASP_1_02.mgf.ionbot.csv,IONBOT_v0.6.2
140,PXD002842,FASP_2_01,yes,LAN5,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD002842/IONBOT_v0.6.2/FASP_2_01.mgf.ionbot.csv,IONBOT_v0.6.2
141,PXD002842,FASP_2_02,yes,LAN5,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD002842/IONBOT_v0.6.2/FASP_2_02.mgf.ionbot.csv,IONBOT_v0.6.2
142,PXD002842,FASP_A_01,yes,LAN5,neuroblastoma,brain,A? Peptide,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD002842/IONBOT_v0.6.2/FASP_A_01.mgf.ionbot.csv,IONBOT_v0.6.2
143,PXD002842,FASP_A_02,yes,LAN5,neuroblastoma,brain,A? Peptide,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD002842/IONBOT_v0.6.2/FASP_A_02.mgf.ionbot.csv,IONBOT_v0.6.2
144,PXD002842,FASP_B_01,yes,LAN5,neuroblastoma,brain,A? Peptide,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD002842/IONBOT_v0.6.2/FASP_B_01.mgf.ionbot.csv,IONBOT_v0.6.2
145,PXD002842,FASP_B_02,yes,LAN5,neuroblastoma,brain,A? Peptide,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD002842/IONBOT_v0.6.2/FASP_B_02.mgf.ionbot.csv,IONBOT_v0.6.2
146,PXD003594,b1369p601_DMSO_G1_B1_S2,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G1_B1_S2.mgf.ionbot.csv,IONBOT_v0.6.2
147,PXD003594,b1369p601_DMSO_G1_B2_S10,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G1_B2_S10.mgf.ionbot.csv,IONBOT_v0.6.2
148,PXD003594,b1369p601_DMSO_G1_B3_S18,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G1_B3_S18.mgf.ionbot.csv,IONBOT_v0.6.2
149,PXD003594,b1369p601_DMSO_G1_B4_S26,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G1_B4_S26.mgf.ionbot.csv,IONBOT_v0.6.2
150,PXD003594,b1369p601_DMSO_G2_B1_S3,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G2_B1_S3.mgf.ionbot.csv,IONBOT_v0.6.2
151,PXD003594,b1369p601_DMSO_G2_B2_S11,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G2_B2_S11.mgf.ionbot.csv,IONBOT_v0.6.2
152,PXD003594,b1369p601_DMSO_G2_B3_S19,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G2_B3_S19.mgf.ionbot.csv,IONBOT_v0.6.2
153,PXD003594,b1369p601_DMSO_G2_B4_S27,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G2_B4_S27.mgf.ionbot.csv,IONBOT_v0.6.2
154,PXD003594,b1369p601_DMSO_G3_B1_S4,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G3_B1_S4.mgf.ionbot.csv,IONBOT_v0.6.2
155,PXD003594,b1369p601_DMSO_G3_B2_S12,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G3_B2_S12.mgf.ionbot.csv,IONBOT_v0.6.2
156,PXD003594,b1369p601_DMSO_G3_B3_S20,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G3_B3_S20.mgf.ionbot.csv,IONBOT_v0.6.2
157,PXD003594,b1369p601_DMSO_G3_B4_S28,yes,MCF7,adenocarcinoma,breast,/,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_G3_B4_S28.mgf.ionbot.csv,IONBOT_v0.6.2
158,PXD003594,b1369p601_DMSO_parental_B1_S1,yes,MCF7,adenocarcinoma,breast,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_parental_B1_S1.mgf.ionbot.csv,IONBOT_v0.6.2
159,PXD003594,b1369p601_DMSO_parental_B2_S9,yes,MCF7,adenocarcinoma,breast,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_parental_B2_S9.mgf.ionbot.csv,IONBOT_v0.6.2
160,PXD003594,b1369p601_DMSO_parental_B3_S17,yes,MCF7,adenocarcinoma,breast,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_parental_B3_S17.mgf.ionbot.csv,IONBOT_v0.6.2
161,PXD003594,b1369p601_DMSO_parental_B4_S25,yes,MCF7,adenocarcinoma,breast,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_DMSO_parental_B4_S25.mgf.ionbot.csv,IONBOT_v0.6.2
162,PXD003594,b1369p601_GDC_G1_B1_S6,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G1_B1_S6.mgf.ionbot.csv,IONBOT_v0.6.2
163,PXD003594,b1369p601_GDC_G1_B2_S14,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G1_B2_S14.mgf.ionbot.csv,IONBOT_v0.6.2
164,PXD003594,b1369p601_GDC_G1_B3_S22,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G1_B3_S22.mgf.ionbot.csv,IONBOT_v0.6.2
165,PXD003594,b1369p601_GDC_G1_B4_S30,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G1_B4_S30.mgf.ionbot.csv,IONBOT_v0.6.2
166,PXD003594,b1369p601_GDC_G2_B1_S7,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G2_B1_S7.mgf.ionbot.csv,IONBOT_v0.6.2
167,PXD003594,b1369p601_GDC_G2_B2_S15,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G2_B2_S15.mgf.ionbot.csv,IONBOT_v0.6.2
168,PXD003594,b1369p601_GDC_G2_B3_S23,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G2_B3_S23.mgf.ionbot.csv,IONBOT_v0.6.2
169,PXD003594,b1369p601_GDC_G2_B4_S31,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G2_B4_S31.mgf.ionbot.csv,IONBOT_v0.6.2
170,PXD003594,b1369p601_GDC_G3_B1_S8,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G3_B1_S8.mgf.ionbot.csv,IONBOT_v0.6.2
171,PXD003594,b1369p601_GDC_G3_B2_S16,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G3_B2_S16.mgf.ionbot.csv,IONBOT_v0.6.2
172,PXD003594,b1369p601_GDC_G3_B3_S24,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G3_B3_S24.mgf.ionbot.csv,IONBOT_v0.6.2
173,PXD003594,b1369p601_GDC_G3_B4_S32,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,GDC-0941 restistant,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_G3_B4_S32.mgf.ionbot.csv,IONBOT_v0.6.2
174,PXD003594,b1369p601_GDC_parental_B1_S5,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_parental_B1_S5.mgf.ionbot.csv,IONBOT_v0.6.2
175,PXD003594,b1369p601_GDC_parental_B2_S13,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_parental_B2_S13.mgf.ionbot.csv,IONBOT_v0.6.2
176,PXD003594,b1369p601_GDC_parental_B3_S21,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_parental_B3_S21.mgf.ionbot.csv,IONBOT_v0.6.2
177,PXD003594,b1369p601_GDC_parental_B4_S29,yes,MCF7,adenocarcinoma,breast,PI3K-inhibitor,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD003594/IONBOT_v0.6.2/b1369p601_GDC_parental_B4_S29.mgf.ionbot.csv,IONBOT_v0.6.2
178,PXD008996,A431_01uM_DON_1_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_01uM_DON_1_1.mgf.ionbot.csv,IONBOT_v0.6.2
179,PXD008996,A431_01uM_DON_1_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_01uM_DON_1_2.mgf.ionbot.csv,IONBOT_v0.6.2
180,PXD008996,A431_01uM_DON_2_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_01uM_DON_2_1.mgf.ionbot.csv,IONBOT_v0.6.2
181,PXD008996,A431_01uM_DON_2_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_01uM_DON_2_2.mgf.ionbot.csv,IONBOT_v0.6.2
182,PXD008996,A431_01uM_DON_3_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_01uM_DON_3_1.mgf.ionbot.csv,IONBOT_v0.6.2
183,PXD008996,A431_01uM_DON_3_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_01uM_DON_3_2.mgf.ionbot.csv,IONBOT_v0.6.2
184,PXD008996,A431_10uM_DON_1_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_10uM_DON_1_1.mgf.ionbot.csv,IONBOT_v0.6.2
185,PXD008996,A431_10uM_DON_1_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_10uM_DON_1_2.mgf.ionbot.csv,IONBOT_v0.6.2
186,PXD008996,A431_10uM_DON_2_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_10uM_DON_2_1.mgf.ionbot.csv,IONBOT_v0.6.2
187,PXD008996,A431_10uM_DON_2_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_10uM_DON_2_2.mgf.ionbot.csv,IONBOT_v0.6.2
188,PXD008996,A431_10uM_DON_3_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_10uM_DON_3_1.mgf.ionbot.csv,IONBOT_v0.6.2
189,PXD008996,A431_10uM_DON_3_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_10uM_DON_3_2.mgf.ionbot.csv,IONBOT_v0.6.2
190,PXD008996,A431_1uM_DON_1_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_1uM_DON_1_1.mgf.ionbot.csv,IONBOT_v0.6.2
191,PXD008996,A431_1uM_DON_1_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_1uM_DON_1_2.mgf.ionbot.csv,IONBOT_v0.6.2
192,PXD008996,A431_1uM_DON_2_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_1uM_DON_2_1.mgf.ionbot.csv,IONBOT_v0.6.2
193,PXD008996,A431_1uM_DON_2_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_1uM_DON_2_2.mgf.ionbot.csv,IONBOT_v0.6.2
194,PXD008996,A431_1uM_DON_3_1,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_1uM_DON_3_1.mgf.ionbot.csv,IONBOT_v0.6.2
195,PXD008996,A431_1uM_DON_3_2,yes,A431,Skin squamous cell carcinoma,skin,deoxynivalenol,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_1uM_DON_3_2.mgf.ionbot.csv,IONBOT_v0.6.2
196,PXD008996,A431_control_1_1,yes,A431,Skin squamous cell carcinoma,skin,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_control_1_1.mgf.ionbot.csv,IONBOT_v0.6.2
197,PXD008996,A431_control_1_2,yes,A431,Skin squamous cell carcinoma,skin,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_control_1_2.mgf.ionbot.csv,IONBOT_v0.6.2
198,PXD008996,A431_control_2_1,yes,A431,Skin squamous cell carcinoma,skin,/,/,unk,/home/compomics/mounts/conode53/pride/PRIDE_DATA/PXD008996/IONBOT_v0.6.2/A431_control_2_1.mgf.ionbot.csv,IONBOT_v0.6.2
